0.01000,0.00100,475.9181
0.01000,0.00127,475.7753
0.01000,0.00161,475.5993
0.01000,0.00204,475.3842
0.01000,0.00259,475.1246
0.01000,0.00329,474.8167
0.01000,0.00418,474.4609
0.01000,0.00530,474.0657
0.01000,0.00672,473.6552
0.01000,0.00853,473.2817
0.01000,0.01083,473.0468
0.01000,0.01374,473.1375
0.01000,0.01743,473.8857
0.01000,0.02212,475.8699
0.01000,0.02807,480.0861
0.01000,0.03562,488.2372
0.01000,0.04520,503.2311
0.01000,0.05736,530.0426
0.01000,0.07279,577.2371
0.01000,0.09237,659.7159
0.01000,0.11721,803.8073
0.01000,0.14874,1057.0424
0.01000,0.18874,1507.7980
0.01000,0.23950,2327.1144
0.01000,0.30392,3864.7168
0.01000,0.38566,6892.9081
0.01000,0.48939,13319.4563
0.01000,0.62102,28757.5368
0.01000,0.78805,75799.3499
0.01000,1.00000,363487.7235
0.01258,0.00100,474.3081
0.01258,0.00127,473.7376
0.01258,0.00161,473.0221
0.01258,0.00204,472.1277
0.01258,0.00259,471.0145
0.01258,0.00329,469.6372
0.01258,0.00418,467.9463
0.01258,0.00530,465.8927
0.01258,0.00672,463.4354
0.01258,0.00853,460.5581
0.01258,0.01083,457.2976
0.01258,0.01374,453.7952
0.01258,0.01743,450.3852
0.01258,0.02212,447.7488
0.01258,0.02807,447.1778
0.01258,0.03562,451.0290
0.01258,0.04520,463.5122
0.01258,0.05736,492.0681
0.01258,0.07279,549.8138
0.01258,0.09237,659.9729
0.01258,0.11721,864.1090
0.01258,0.14874,1237.9649
0.01258,0.18874,1923.2980
0.01258,0.23950,3195.6155
0.01258,0.30392,5619.4409
0.01258,0.38566,10441.6290
0.01258,0.48939,20737.0672
0.01258,0.62102,45524.3821
0.01258,0.78805,120967.5150
0.01258,1.00000,583597.0886
0.01584,0.00100,473.8734
0.01584,0.00127,473.1888
0.01584,0.00161,472.3300
0.01584,0.00204,471.2566
0.01584,0.00259,469.9205
0.01584,0.00329,468.2673
0.01584,0.00418,466.2375
0.01584,0.00530,463.7719
0.01584,0.00672,460.8211
0.01584,0.00853,457.3646
0.01584,0.01083,453.4452
0.01584,0.01374,449.2296
0.01584,0.01743,445.1137
0.01584,0.02212,441.9041
0.01584,0.02807,441.1288
0.01584,0.03562,445.5717
0.01584,0.04520,460.1928
0.01584,0.05736,493.7292
0.01584,0.07279,561.5166
0.01584,0.09237,690.5521
0.01584,0.11721,928.8029
0.01584,0.14874,1362.8701
0.01584,0.18874,2152.9140
0.01584,0.23950,3605.4947
0.01584,0.30392,6336.5533
0.01584,0.38566,11672.2967
0.01584,0.48939,22775.3714
0.01584,0.62102,48509.2184
0.01584,0.78805,122163.3235
