1.33352,0.00400,234.8324,234.8324
1.33352,0.00448,234.9833,234.9833
1.33352,0.00501,235.1534,235.1534
1.33352,0.00561,235.3455,235.3455
1.33352,0.00628,235.5624,235.5624
1.33352,0.00703,235.8078,235.8078
1.33352,0.00786,236.0856,236.0856
1.33352,0.00880,236.4004,236.4004
1.33352,0.00985,236.7578,236.7578
1.33352,0.01103,237.1641,237.1641
1.33352,0.01234,237.6268,237.6268
1.33352,0.01382,238.1545,238.1545
1.33352,0.01546,238.7575,238.7575
1.33352,0.01731,239.4482,239.4482
1.33352,0.01937,240.2409,240.2409
1.33352,0.02168,241.1530,241.1530
1.33352,0.02427,242.2052,242.2052
1.33352,0.02716,243.4224,243.4224
1.33352,0.03040,244.8346,244.8346
1.33352,0.03403,246.4781,246.4781
1.33352,0.03809,248.3973,248.3973
1.33352,0.04263,250.6464,250.6464
1.33352,0.04772,253.2916,253.2916
1.33352,0.05341,256.4147,256.4147
1.33352,0.05978,260.1170,260.1170
1.33352,0.06691,264.5241,264.5241
1.33352,0.07489,269.7933,269.7933
1.33352,0.08383,276.1212,276.1212
1.33352,0.09382,283.7563,283.7563
1.33352,0.10501,293.0130,293.0130
1.33352,0.11754,304.2916,304.2916
1.33352,0.13156,318.1052,318.1052
1.33352,0.14725,335.1146,335.1146
1.33352,0.16482,356.1774,356.1774
1.33352,0.18447,382.4135,382.4135
1.33352,0.20648,415.2981,415.2981
1.33352,0.23111,456.7903,456.7903
1.33352,0.25867,509.5176,509.5176
1.33352,0.28953,577.0426,577.0426
1.33352,0.32406,664.2543,664.2543
1.33352,0.36271,777.9563,777.9563
1.33352,0.40598,927.7685,927.7685
1.33352,0.45440,1127.5441,1127.5441
1.33352,0.50860,1397.6647,1397.6647
1.33352,0.56926,1768.8827,1768.8827
1.33352,0.63716,2289.0173,2289.0173
1.33352,0.71316,3035.1959,3035.1959
1.33352,0.79822,4137.5853,4137.5853
1.33352,0.89343,5828.9204,5828.9204
1.33352,1.00000,8558.2959,8558.2959
1.36083,0.00400,235.3793,235.3793
1.36083,0.00448,235.5954,235.5954
1.36083,0.00501,235.8385,235.8385
