1.77828,0.00400,232.3731,232.3731
1.77828,0.00448,232.2270,232.2270
1.77828,0.00501,232.0640,232.0640
1.77828,0.00561,231.8819,231.8819
1.77828,0.00628,231.6787,231.6787
1.77828,0.00703,231.4520,231.4520
1.77828,0.00786,231.1992,231.1992
1.77828,0.00880,230.9174,230.9174
1.77828,0.00985,230.6034,230.6034
1.77828,0.01103,230.2539,230.2539
1.77828,0.01234,229.8649,229.8649
1.77828,0.01382,229.4324,229.4324
1.77828,0.01546,228.9520,228.9520
1.77828,0.01731,228.4189,228.4189
1.77828,0.01937,227.8279,227.8279
1.77828,0.02168,227.1739,227.1739
1.77828,0.02427,226.4510,226.4510
1.77828,0.02716,225.6536,225.6536
1.77828,0.03040,224.7760,224.7760
1.77828,0.03403,223.8123,223.8123
1.77828,0.03809,222.7576,222.7576
1.77828,0.04263,221.6073,221.6073
1.77828,0.04772,220.3583,220.3583
1.77828,0.05341,219.0096,219.0096
1.77828,0.05978,217.5628,217.5628
1.77828,0.06691,216.0240,216.0240
1.77828,0.07489,214.4052,214.4052
1.77828,0.08383,212.7268,212.7268
1.77828,0.09382,211.0208,211.0208
1.77828,0.10501,209.3355,209.3355
1.77828,0.11754,207.7413,207.7413
1.77828,0.13156,206.3398,206.3398
1.77828,0.14725,205.2751,205.2751
1.77828,0.16482,204.7514,204.7514
1.77828,0.18447,205.0559,205.0559
1.77828,0.20648,206.5937,206.5937
1.77828,0.23111,209.9374,209.9374
1.77828,0.25867,215.9001,215.9001
1.77828,0.28953,225.6455,225.6455
1.77828,0.32406,240.8560,240.8560
1.77828,0.36271,263.9950,263.9950
1.77828,0.40598,298.7262,298.7262
1.77828,0.45440,350.6061,350.6061
1.77828,0.50860,428.2620,428.2620
1.77828,0.56926,545.4837,545.4837
1.77828,0.63716,725.1131,725.1131
1.77828,0.71316,1006.7228,1006.7228
1.77828,0.79822,1462.9328,1462.9328
1.77828,0.89343,2237.6157,2237.6157
1.77828,1.00000,3648.1629,3648.1629
1.81470,0.00400,232.4151,232.4151
1.81470,0.00448,232.2740,232.2740
1.81470,0.00501,232.1165,232.1165
1.81470,0.00561,231.9405,231.9405
1.81470,0.00628,231.7442,231.7442
1.81470,0.00703,231.5251,231.5251
1.81470,0.00786,231.2808,231.2808
1.81470,0.00880,231.0085,231.0085
1.81470,0.00985,230.7050,230.7050
1.81470,0.01103,230.3671,230.3671
1.81470,0.01234,229.9911,229.9911
1.81470,0.01382,229.5729,229.5729
1.81470,0.01546,229.1084,229.1084
1.81470,0.01731,228.5928,228.5928
1.81470,0.01937,228.0213,228.0213
1.81470,0.02168,227.3885,227.3885
1.81470,0.02427,226.6891,226.6891
1.81470,0.02716,225.9173,225.9173
1.81470,0.03040,225.0675,225.0675
1.81470,0.03403,224.1343,224.1343
1.81470,0.03809,223.1123,223.1123
1.81470,0.04263,221.9972,221.9972
1.81470,0.04772,220.7857,220.7857
1.81470,0.05341,219.4764,219.4764
1.81470,0.05978,218.0707,218.0707
1.81470,0.06691,216.5739,216.5739
1.81470,0.07489,214.9970,214.9970
1.81470,0.08383,213.3587,213.3587
1.81470,0.09382,211.6891,211.6891
1.81470,0.10501,210.0333,210.0333
1.81470,0.11754,208.4575,208.4575
1.81470,0.13156,207.0574,207.0574
1.81470,0.14725,205.9691,205.9691
1.81470,0.16482,205.3851,205.3851
1.81470,0.18447,205.5774,205.5774
1.81470,0.20648,206.9291,206.9291
1.81470,0.23111,209.9821,209.9821
1.81470,0.25867,215.5063,215.5063
1.81470,0.28953,224.6042,224.6042
1.81470,0.32406,238.8693,238.8693
1.81470,0.36271,260.6351,260.6351
1.81470,0.40598,293.3724,293.3724
1.81470,0.45440,342.3443,342.3443
1.81470,0.50860,415.7221,415.7221
1.81470,0.56926,526.5644,526.5644
1.81470,0.63716,696.5010,696.5010
1.81470,0.71316,963.0069,963.0069
1.81470,0.79822,1394.8805,1394.8805
1.81470,0.89343,2128.5793,2128.5793
1.81470,1.00000,3466.0172,3466.0172
1.85187,0.00400,232.5723,232.5723
1.85187,0.00448,232.4499,232.4499
1.85187,0.00501,232.3133,232.3133
1.85187,0.00561,232.1608,232.1608
1.85187,0.00628,231.9906,231.9906
1.85187,0.00703,231.8008,231.8008
1.85187,0.00786,231.5892,231.5892
1.85187,0.00880,231.3534,231.3534
1.85187,0.00985,231.0908,231.0908
1.85187,0.01103,230.7986,230.7986
