1,50.1493,12.423,-0.927159,3.68156
1.4,57.8923,12.4831,7.76702,4.18168
1.8,90.0927,12.8025,5.57802,3.0942
2.2,105.663,13.7234,13.1548,4.14118
2.6,76.1851,11.9991,8.01927,3.49049
3,93.9459,11.8655,3.41963,2.03873
3.4,65.6993,10.7882,7.53357,2.76016
3.8,64.9343,10.5522,7.43419,2.77811
4.2,66.5067,11.3857,16.3441,4.06022
4.6,53.8046,11.2387,22.6714,4.77335
5,53.7131,10.6072,17.5642,4.21789
5.4,28.7477,8.79577,12.5701,3.56137
5.8,10.4641,7.45984,10.0447,3.18717
6.2,17.0591,7.55531,8.7678,2.9849
6.6,-5.31239,6.27223,13.8752,3.72876
7,-3.42718,5.95921,10.0589,3.18495
