# -----------------------------------------------------------------------------
# PROSPECT Covariance Matrix
# Includes all systematic and statistical uncertainties.
# Please refer to the text for details.
# Data are reported in a 32x32 matrix with 200keV wide bins from 0.8 to 7.2MeV
# ----------------------------------------------------------------------------
# 
-161.312862,-17.175131,-35.617037,44.535317,220.012998,-126.455018,6.266696,81.405289,155.178043,37.048450,6673.921198,221.404870,48.350262,20.972707,120.050782,103.953158,206.589645,251.079846,355.684700,223.288949,132.244972,82.920289,69.747847,73.816875,78.233275,74.466627,-17.509522,40.592936,72.388807,54.819489,42.592874,43.796281
60.033305,-162.453410,-713.024928,580.818449,894.863559,-2171.735719,-1389.297165,249.048291,1051.620833,106.680394,221.404870,7701.174724,-158.539974,-664.345521,177.839098,-740.152998,98.790928,34.909171,834.389533,599.322460,443.999500,332.482109,126.451858,426.662470,395.878765,260.061233,-291.981499,180.659011,322.449226,-30.386108,40.588975,137.615473
-308.006992,-46.884358,8.853952,-175.620676,-242.764675,418.495936,340.385152,-3.366886,-106.433686,107.038272,48.350262,-158.539974,6471.301375,229.841352,126.566547,376.720103,261.299171,390.958539,281.938206,192.299890,110.815420,127.719060,145.623916,56.927272,62.430960,96.067607,156.877918,71.039335,30.450614,96.192608,75.625054,55.876860
-331.157926,-147.400982,304.765256,-553.672604,-655.682519,1473.330110,1084.388122,-88.233633,-679.493136,23.631991,20.972707,-664.345521,229.841352,6970.730032,152.454240,810.656253,334.270440,586.883239,85.997873,72.920888,88.317759,76.697002,106.224580,-121.257236,-66.833232,-9.344300,420.679488,32.324328,-90.937414,150.538755,105.776848,14.539998
-234.738603,-145.861711,-120.900736,-53.349555,-50.397633,-8.321653,-8.254017,9.628634,107.634718,69.786315,120.050782,177.839098,126.566547,152.454240,6392.116627,144.565075,245.394449,426.587744,486.534416,342.358493,266.876345,218.315448,163.372950,198.478692,168.559279,135.069716,110.152310,135.394536,121.670957,107.564862,98.307487,79.319236
-399.172294,-24.607077,287.187512,-553.644510,-650.812596,1568.960057,1155.314681,-78.627803,-612.822461,120.471054,103.953158,-740.152998,376.720103,810.656253,144.565075,7280.253556,435.479855,688.203542,210.327268,161.706293,156.251335,118.340461,160.337464,-54.979001,-9.035761,40.768730,425.219370,89.307301,-52.214600,183.432972,135.167916,43.480056
-179.141856,-69.254577,-21.595145,-117.258629,-46.498027,272.528595,301.986697,18.658844,-23.499215,122.142444,206.589645,98.790928,261.299171,334.270440,245.394449,435.479855,7985.496337,706.079596,704.056844,523.520968,375.455570,310.878243,259.620892,178.707402,215.963196,181.950840,239.667521,185.525821,147.192155,171.066726,166.735332,119.030279
-99.520851,21.260415,159.113115,-93.566490,-100.908145,769.558335,646.139565,142.427729,-71.573079,243.257883,251.079846,34.909171,390.958539,586.883239,426.587744,688.203542,706.079596,10542.335144,924.375026,684.084617,465.236679,405.486245,313.581593,231.395583,214.020020,238.414794,375.211430,237.834682,198.025787,249.720992,239.792757,148.235923
59.608216,40.151942,-125.760743,306.542100,402.626722,-551.529305,-212.756530,171.476997,547.068873,250.471164,355.684700,834.389533,281.938206,85.997873,486.534416,210.327268,704.056844,924.375026,10765.067455,887.235266,673.262723,540.176225,425.643471,450.354054,444.577012,363.608939,131.096144,332.448478,356.477922,212.300716,206.689884,232.307812
-12.411956,-42.902295,-178.018978,208.935088,297.130281,-489.109471,-281.170617,87.783689,399.213124,134.931956,223.288949,599.322460,192.299890,72.920888,342.358493,161.706293,523.520968,684.084617,887.235266,7953.216154,512.659603,443.820015,287.714758,365.703813,366.289747,286.629230,129.343830,248.083919,267.481587,160.020667,173.592704,166.821971
-91.440433,-104.791663,-191.514871,31.319985,88.048482,-457.502075,-223.714007,69.030312,281.547881,138.342183,132.244972,443.999500,110.815420,88.317759,266.876345,156.251335,375.455570,465.236679,673.262723,512.659603,5982.624733,303.962584,259.134335,291.862932,276.789707,240.848661,131.058358,206.030583,221.202486,130.392517,140.508317,143.954160
-184.963059,-141.898165,-229.108221,17.819568,81.624101,-342.775899,-199.975737,-8.423327,177.407926,1.061497,82.920289,332.482109,127.719060,76.697002,218.315448,118.340461,310.878243,405.486245,540.176225,443.820015,303.962584,4613.756619,195.169657,238.164923,231.083725,209.896061,97.054239,166.799080,173.982359,104.105396,104.352607,105.820059
-190.828683,-120.105342,-100.536919,-113.695625,-122.746257,-120.247428,-94.862800,-62.811298,6.474593,21.082799,69.747847,126.451858,145.623916,106.224580,163.372950,160.337464,259.620892,313.581593,425.643471,287.714758,259.134335,195.169657,3570.453562,163.655212,173.509911,159.316385,122.441552,139.928739,133.900481,104.688270,92.017338,97.503630
-101.261603,-168.495046,-319.013675,60.042151,117.489938,-701.912932,-455.097780,-2.049398,274.757743,-28.461407,73.816875,426.662470,56.927272,-121.257236,198.478692,-54.979001,178.707402,231.395583,450.354054,365.703813,291.862932,238.164923,163.655212,3233.064930,230.489451,198.639787,20.188790,165.718650,183.072195,72.889286,83.343366,93.583043
-125.822297,-152.856943,-255.771277,19.803449,60.200271,-580.550032,-441.357484,-39.126261,235.690092,45.195246,78.233275,395.878765,62.430960,-66.833232,168.559279,-9.035761,215.963196,214.020020,444.577012,366.289747,276.789707,231.083725,173.509911,230.489451,2984.549496,174.496087,17.461133,156.352157,168.658998,73.789730,76.626084,93.887729
-123.050149,-147.597914,-189.375503,-17.698112,-1.999867,-417.837153,-254.810682,-34.052855,127.575533,-35.109007,74.466627,260.061233,96.067607,-9.344300,135.069716,40.768730,181.950840,238.414794,363.608939,286.629230,240.848661,209.896061,159.316385,198.639787,174.496087,2629.437872,67.670214,121.631528,141.416504,78.618445,72.384317,83.056409
-187.707260,-104.217672,60.534522,-286.532308,-414.303931,640.751635,471.923075,-103.528005,-389.800782,-31.560315,-17.509522,-291.981499,156.877918,420.679488,110.152310,425.219370,239.667521,375.211430,131.096144,129.343830,131.058358,97.054239,122.441552,20.188790,17.461133,67.670214,2617.805917,72.118009,8.978184,112.483401,87.961135,37.120909
-100.522514,-73.560595,-124.764990,-23.826762,-5.736108,-238.193345,-146.422976,-23.093868,81.960420,14.154413,40.592936,180.659011,71.039335,32.324328,135.394536,89.307301,185.525821,237.834682,332.448478,248.083919,206.030583,166.799080,139.928739,165.718650,156.352157,121.631528,72.118009,2238.006915,106.150559,73.493695,70.679908,69.919873
-16.439720,-71.004231,-190.128365,98.871252,114.362572,-502.036677,-318.547435,2.599767,218.180721,56.561920,72.388807,322.449226,30.450614,-90.937414,121.670957,-52.214600,147.192155,198.025787,356.477922,267.481587,221.202486,173.982359,133.900481,183.072195,168.658998,141.416504,8.978184,106.150559,2178.100749,49.333859,55.993962,77.143888
-76.454277,-41.810897,12.386171,-98.973254,-106.104946,160.995017,120.774341,-27.503873,-80.394303,13.862299,54.819489,-30.386108,96.192608,150.538755,107.564862,183.432972,171.066726,249.720992,212.300716,160.020667,130.392517,104.105396,104.688270,72.889286,73.789730,78.618445,112.483401,73.493695,49.333859,1985.118846,64.768810,41.819430
-39.242754,-16.884028,-16.379340,-52.991672,-18.552601,45.702012,59.461576,11.442375,-17.714506,16.583773,42.592874,40.588975,75.625054,105.776848,98.307487,135.167916,166.735332,239.792757,206.689884,173.592704,140.508317,104.352607,92.017338,83.343366,76.626084,72.384317,87.961135,70.679908,55.993962,64.768810,1855.469091,41.175549
-2.559065,-23.950860,-63.137731,24.997165,27.404408,-151.025175,-86.452197,-5.682941,73.171541,40.060939,43.796281,137.615473,55.876860,14.539998,79.319236,43.480056,119.030279,148.235923,232.307812,166.821971,143.954160,105.820059,97.503630,93.583043,93.887729,83.056409,37.120909,69.919873,77.143888,41.819430,41.175549,1590.188423
