1,38.5816,12.5023,15.5468,5.69515
1.4,69.8445,12.3365,10.1356,4.49094
1.8,70.1402,13.0028,25.1724,5.51228
2.2,98.8369,13.5047,21.384,5.15728
2.6,87.5544,12.2022,12.9276,4.16852
3,74.3144,11.1494,11.0524,3.41697
3.4,63.1825,10.158,8.65461,3.0038
3.8,69.1255,11.1027,16.2166,4.07589
4.2,39.1518,11.8014,40.1933,6.37321
4.6,36.9857,11.4598,37.7244,6.16733
5,21.7145,10.5192,36.4335,6.06642
5.4,15.8936,8.14277,17.5783,4.21623
5.8,19.0578,7.81923,12.5276,3.56733
6.2,6.38969,6.46161,10.0304,3.18942
6.6,-2.15613,5.50178,10.0447,3.18718
7,3.41349,5.72085,8.76788,2.98488
