1,22.0504,16.3319,30.2777,7.28414
1.4,55.3598,15.4906,23.6447,6.07977
1.8,70.0804,14.8089,22.561,5.28639
2.2,97.8406,15.3567,21.1563,5.17931
2.6,66.8346,14.0847,23.9098,5.39652
3,55.1597,12.6391,17.224,4.25803
3.4,72.8005,13.48,22.473,4.79409
3.8,48.6492,12.8776,28.8007,5.4113
4.2,49.2481,14.9381,59.1475,7.71646
4.6,58.9765,16.5907,83.2229,9.13509
5,37.746,12.7479,40.2781,6.36655
5.4,33.3646,10.5318,16.2731,4.06896
5.8,20.6888,9.97262,16.3438,4.06026
6.2,33.1128,9.54833,9.95974,3.20047
6.6,10.6302,8.57388,15.0813,3.90165
7,-0.720606,7.53884,11.3073,3.37947
