1,48.0896,12.0288,25.913,5.89027
1.4,58.6284,11.9231,26.6469,5.60679
1.8,76.923,12.7077,31.6251,5.83386
2.2,66.3206,12.1528,31.8236,5.81682
2.6,78.0883,11.5738,20.4449,4.74193
3,77.0146,11.7198,25.0693,5.04357
3.4,65.9695,10.4936,17.635,4.2095
3.8,40.7013,11.3747,40.363,6.35987
4.2,26.5608,12.5509,61.8285,7.86851
4.6,24.0172,13.1978,71.8732,8.48949
5,35.3082,10.3319,32.8011,5.73218
5.4,29.6133,7.90572,13.8325,3.73447
5.8,13.1813,7.81678,21.3238,4.64834
6.2,12.4238,7.59724,20.1318,4.50263
6.6,13.1425,6.07571,10.073,3.18273
7,-0.529946,6.373,18.8975,4.35691
