1772.8,102.716,146.184,138.227,111.135,98.7255,77.4151,63.3255,55.5115,37.6565,16.4672,11.2996,3.60191,-3.75729,1.71046,-2.27336,110.24,-3.59897,22.9892,12.5727,-2.0367,4.27051,1.28579,1.58906,2.50444,-1.2527,-10.2503,-5.57442,-3.76,-4.31343,0.689103,-1.44299,105.924,5.1953,30.8245,20.8716,8.42747,11.5986,7.72237,3.89655,6.66346,3.60558,-7.36213,-4.14959,-2.87777,-4.91353,-0.99568,-1.52968,106.077,-9.93394,15.9984,2.91527,-10.2791,-3.05837,-5.42687,-6.34118,0.106846,-6.29162,-14.155,-7.44187,-5.18916,-7.53097,0.1292,-1.14039,99.5851,-2.14082,20.8825,11.9775,-1.66634,2.67263,-1.14833,-3.88383,-1.93942,-3.47853,-12.5274,-6.86974,-5.05303,-5.66856,-1.86965,-1.83752,89.1772,-9.26911,10.5216,1.35,-11.6159,-6.95363,-9.72696,-12.8163,-9.97042,-10.118,-19.454,-9.19647,-6.84258,-9.63749,-3.37764,-2.22509,85.0001,-6.16346,14.5717,5.95581,-6.29941,-1.63206,-6.94472,-8.54767,-6.00885,-8.46692,-14.3005,-7.71965,-6.76895,-8.42234,-1.91236,-2.05368,89.9267,-1.88145,18.6256,11.4032,-3.05639,1.75879,-2.91389,-4.97792,1.27977,-2.46191,-11.9338,-6.83421,-4.78919,-7.54213,-0.945426,-2.54975,105.6,-2.76203,20.4101,11.986,-5.23441,1.41716,-3.12978,-0.278871,8.40761,3.60835,-14.5598,-6.47176,-4.3098,-5.95973,-0.328574,0.326686,114.264,-0.702415,25.893,16.2107,-2.47633,4.45356,2.03463,2.86925,27.2228,18.0524,-14.7637,-7.1984,-4.07459,-3.59246,2.40435,-1.73706
102.716,1883.89,56.5427,193.502,338.8,-121.467,146.175,32.283,129.903,138.645,78.3365,-8.84578,-54.0516,31.2172,-25.4167,1.35572,-3.65037,228.596,-89.9619,27.6316,171.533,-222.941,34.2685,-50.4785,50.0841,73.6176,31.401,-32.6415,-61.2278,22.9691,-27.1368,0.777658,3.98324,229.691,-75.7627,40.3171,185.117,-214.036,43.9876,-45.918,57.5292,84.0393,36.9381,-30.2985,-64.2691,24.4985,-30.6484,1.0985,-11.3351,231.372,-106.775,17.2366,174.818,-250.307,28.4661,-62.3702,48.8363,76.9365,31.2902,-37.0846,-72.3949,24.4198,-31.9495,0.999506,-4.06235,230.911,-94.576,28.6066,186.444,-244.857,36.1511,-60.1904,52.6549,83.6744,34.5528,-37.6463,-72.8968,26.6409,-35.3378,1.03715,-12.5472,223.291,-111.827,15.0097,181.387,-271.325,26.7776,-75.7603,48.0267,82.3134,32.5423,-44.4642,-84.2183,27.1516,-42.1947,0.416635,-9.21073,220.072,-102.789,20.6694,186.1,-263.834,30.641,-69.8426,51.0218,84.0228,35.5493,-42.9846,-83.278,29.0641,-41.3439,0.713331,-5.14848,215.168,-92.7004,25.5033,177.066,-240.275,32.662,-60.4276,52.4279,82.0152,33.8657,-37.4466,-74.5138,25.366,-35.6428,0.611479,-3.89374,236.783,-101.032,25.7668,187.216,-256.099,33.6222,-60.3143,59.4307,89.2293,36.5736,-38.3864,-76.2182,27.7719,-35.1097,1.69171,-2.96984,253.895,-104.599,30.0521,201.008,-272.635,39.7327,-60.2707,76.2665,104.977,42.6334,-39.9141,-80.0283,31.5847,-37.0129,1.93905
146.184,56.5427,1936.92,159.618,53.7927,327.174,105.524,158.437,63.3492,13.6415,23.1368,51.6296,67.565,-12.8337,27.4856,-0.238335,19.6884,-90.5282,172.584,-33.7223,-112.128,158.112,-24.9524,45.6642,-25.7397,-49.9714,-27.8278,15.8895,44.6366,-19.1701,18.7239,-1.33844,26.539,-74.6497,182.266,-17.5338,-96.7793,172.234,-13.4658,53.5456,-17.9434,-45.3239,-23.3045,20.5207,49.7423,-20.6757,20.0103,-1.22863,10.6634,-105.698,169.919,-50.8308,-135.505,159.878,-37.4702,40.3168,-34.5211,-61.2466,-34.6994,15.5844,48.8241,-23.6726,21.0826,-1.26893,16.9361,-91.4657,175.411,-38.0567,-121.038,171.058,-29.4119,46.5462,-33.2767,-58.3319,-32.6932,18.0016,53.0092,-24.5318,21.3672,-1.7676,5.40553,-106.573,161.897,-58.5931,-145.378,165.95,-45.2205,36.7159,-46.6114,-73.5529,-42.734,16.3653,55.5805,-30.7146,22.8386,-2.66835,8.36798,-98.3223,165.011,-50.4564,-136.4,171.972,-39.4756,42.2302,-41.6305,-68.6891,-38.3397,18.1733,55.7603,-29.1572,24.1648,-2.51219,12.974,-88.8305,162.016,-38.0342,-122.095,163.107,-32.4113,43.1974,-31.5461,-57.3371,-32.8086,17.6183,52.7376,-25.9719,22.5269,-2.36862,17.7977,-97.9276,176.927,-39.6341,-131.112,171.955,-34.5349,49.1294,-27.0799,-55.577,-34.594,18.8535,54.9401,-24.6357,23.4927,-0.415295,20.4398,-102.232,192.571,-35.0829,-137.797,187.25,-33.3388,56.5235,-13.5982,-47.2097,-35.1372,21.3261,59.9962,-24.0134,27.4179,-1.27973
138.227,193.502,159.618,1934.42,207.806,98.7527,158.346,100.928,124.595,101.553,64.6264,26.0224,5.41926,17.2324,1.9826,4.3467,10.3392,25.8448,-31.9362,183.78,17.2253,-57.2804,14.2308,-13.8101,22.4185,22.7467,4.73127,-10.934,-14.3897,5.82061,-6.0224,1.94271,18.4132,38.2279,-15.9968,192.366,34.2265,-43.5518,27.861,-5.12932,32.1228,32.1054,11.0819,-6.97236,-13.4365,7.3395,-7.1792,2.56048,0.597378,15.6241,-48.2033,176.494,4.35889,-73.6911,5.40826,-26.4987,18.5925,19.2971,0.937326,-14.199,-18.2984,5.18153,-7.76523,2.81524,8.04251,26.5512,-37.0382,181.145,19.4313,-62.9498,15.1693,-18.4845,22.5548,25.3294,4.28517,-12.4376,-17.8585,6.94187,-9.31931,2.71029,-4.12024,11.9063,-58.5158,160.929,1.33138,-83.2658,1.2972,-33.3198,11.9251,17.1545,-2.761,-18.1392,-22.3821,4.61916,-12.9084,1.78245,-0.369198,16.9804,-49.2472,163.53,9.40677,-75.128,7.10791,-27.3421,17.3033,19.9914,1.37563,-15.9955,-21.5115,6.03738,-11.7253,2.07651,4.23381,21.0647,-40.3682,178.097,13.2523,-65.1377,10.839,-21.8171,22.0578,24.1287,3.58503,-13.0477,-18.2766,5.45053,-8.78124,1.95706,7.57226,23.0015,-40.7845,212.947,12.5517,-70.4956,9.82029,-21.2244,27.5536,30.5454,4.28546,-12.958,-18.0171,7.42108,-8.75234,4.61926,9.2678,26.0202,-36.8341,256.788,15.2382,-74.9057,13.8533,-21.404,41.7078,44.8928,8.09106,-12.5583,-18.7144,9.4941,-6.85141,4.98169
111.135,338.8,53.7927,207.806,1909.49,-337.265,207.642,19.7731,187.778,217.354,121.514,-17.0408,-90.0412,54.7379,-39.9913,2.56926,-1.78675,169.935,-111.858,17.43,419.84,-438.568,70.1358,-81.1961,84.6026,129.379,56.2826,-49.1974,-100.332,39.0233,-44.9715,0.136505,6.42667,174.841,-94.0713,33.2556,437.164,-430.819,83.3533,-74.0555,94.0155,144.727,63.7801,-46.5805,-105.642,42.0419,-49.3883,0.500968,-10.9121,167.866,-131.828,4.38714,442.394,-484.17,66.3245,-95.7219,84.7798,138.797,58.4444,-55.7902,-117.481,42.8907,-52.475,-0.0757814,-2.97007,171.291,-116.495,18.1541,455.829,-478.807,77.3734,-92.9595,92.9005,148.909,63.4103,-56.6157,-118.802,46.0019,-56.6957,0.263813,-13.7769,159.885,-137.228,1.13735,462.276,-522.142,68.3034,-112.383,90.3713,152.364,63.9361,-66.1123,-136.184,49.15,-66.6444,-0.596713,-9.56944,159.813,-126.287,7.91228,466.413,-512.196,72.5665,-105.297,93.2514,153.364,66.2555,-64.5024,-134.698,51.3993,-66.2203,-0.251558,-5.72462,157.453,-115.162,13.521,437.114,-470.863,72.4101,-92.6871,90.1934,145.029,61.7621,-56.5331,-121.367,44.9947,-57.733,0.0650536,-4.71107,173.079,-126.102,12.3565,463.791,-500.508,74.0328,-95.7612,96.4688,152.69,66.6696,-58.5582,-124.805,47.4625,-57.4144,-0.132477,-4.22699,185.577,-132.159,15.1294,493.503,-536.48,82.2655,-98.3667,111.507,167.931,75.1327,-61.3036,-131.897,51.8874,-62.4628,0.823977
98.7255,-121.467,327.174,98.7527,-337.265,2068.74,-29.7385,227.758,-19.4163,-113.629,-17.0075,100.256,165.743,-43.0757,74.0679,2.08124,3.72327,-221.808,159.223,-56.9439,-441.351,654.103,-125.762,122.285,-93.2458,-160.121,-62.5993,59.6934,131.132,-49.4424,57.8389,-1.01457,9.99718,-202.938,167.055,-42.5274,-427.883,675.009,-119.22,130.824,-87.4296,-162.761,-59.7532,65.3527,142.458,-52.5633,63.7233,-0.828195,-4.49903,-242.327,157.997,-73.0545,-488.768,698.623,-146.072,124.339,-106.532,-182.252,-72.2942,63.6445,148.86,-57.2297,66.5659,-0.661636,1.55226,-224.464,162.51,-60.7276,-475.986,714.083,-141.112,133.835,-107.582,-184.197,-71.651,68.5796,155.806,-60.336,70.6342,-1.22274,-8.48436,-240.23,151.007,-79.5014,-516.278,744.019,-163.055,132.731,-125.475,-208.739,-84.7517,72.3737,171.099,-70.1236,79.78,-2.03102,-4.9933,-228.151,153.431,-71.1876,-504.614,744.422,-155.955,135.769,-119.983,-202.479,-80.8368,73.8567,170.488,-69.6501,80.9508,-2.04207,-1.63566,-214.568,149.297,-62.0111,-466.138,693.229,-141.69,127.33,-105.093,-181.013,-71.3158,67.6875,157.18,-61.3349,72.9948,-1.80609,1.23011,-235.763,163.077,-67.1685,-497.31,730.638,-147.628,136.824,-105.218,-184.944,-75.6944,70.686,162.447,-61.4615,73.7131,0.566318,2.52952,-249.761,175.908,-69.8045,-527.47,790.297,-158.757,146.618,-101.536,-186.479,-80.4712,76.8906,174.152,-64.0487,82.4601,-0.364365
77.4151,146.175,105.524,158.346,207.642,-29.7385,1405.78,49.4692,103.408,98.7946,63.9721,27.6486,0.359717,24.951,2.78127,3.42731,-2.61301,31.7354,-26.4997,12.2167,68.817,-126.436,118.225,-36.1594,24.614,34.895,12.5552,-4.18825,-16.4507,12.7115,-6.63218,0.398789,3.70318,38.9006,-14.7686,24.9196,80.7152,-118.252,129.546,-30.7301,31.4191,43.1445,17.4158,-0.316649,-16.0653,12.881,-7.02449,0.742174,-9.97988,25.0843,-38.3032,2.51675,63.8799,-145.439,121.116,-43.1652,20.2613,35.2818,11.349,-5.45398,-21.5968,13.1803,-7.73983,0.136342,-3.64972,30.5607,-28.8384,12.7804,74.9322,-139.77,130.556,-42.5058,24.9476,40.8371,14.1117,-4.76885,-18.4061,13.428,-8.64497,0.577824,-12.3237,19.6355,-43.9211,-0.753973,63.8324,-159.111,127.49,-56.5231,19.9029,36.2193,11.3712,-7.78084,-24.8236,13.0085,-10.9223,0.326257,-8.5425,22.8629,-36.7029,4.56728,68.9772,-152.686,129.519,-51.1444,21.5661,38.8779,12.763,-7.02999,-24.5076,14.8284,-10.6895,0.469916,-6.1204,25.4424,-31.8401,8.64981,67.9601,-139.043,124.145,-42.4734,24.3404,39.5229,13.2742,-4.54255,-20.288,12.7927,-8.613,0.633632,-4.41861,29.0718,-33.539,8.26335,73.0257,-147.049,130.135,-41.3708,28.8906,41.4258,15.6329,-4.48624,-20.7685,14.4784,-7.46258,-0.0896223,-3.68966,32.4879,-33.3313,10.8652,77.6124,-157.705,143.761,-38.2193,40.386,48.2508,18.9171,-3.18936,-20.1473,17.0739,-8.83735,0.351606
63.3255,32.283,158.437,100.928,19.7731,227.758,49.4692,1378.39,25.3655,8.45236,20.2856,45.9047,52.8693,1.87135,27.3336,-2.39282,-1.66525,-51.0093,44.5609,-16.841,-83.9404,120.405,-34.3785,133.11,-34.566,-36.6954,-20.4616,15.8761,34.5898,-4.66808,16.8023,-4.00444,2.82294,-43.3197,50.5514,-6.5528,-73.8917,128.772,-28.3908,137.302,-31.1424,-33.7028,-16.4918,19.1265,38.7346,-7.90279,17.4381,-4.40841,-8.6629,-60.1759,38.6073,-26.7824,-99.6875,124.274,-45.4456,145.391,-43.0103,-44.8149,-23.8858,17.6197,36.3687,-9.42879,19.228,-5.29662,-3.60892,-54.3229,42.1428,-18.8324,-89.3111,129.391,-41.4931,142.802,-45.1852,-41.835,-20.9328,18.3227,43.2215,-8.95962,19.1064,-5.4921,-11.4213,-64.6628,30.9072,-30.6465,-107.634,127.319,-53.6375,142.332,-53.0035,-51.8589,-27.8408,20.3977,43.2918,-13.7278,21.7002,-4.0935,-8.43446,-59.9521,35.2661,-25.9436,-101.535,130.887,-51.0754,145.94,-52.3041,-48.2536,-24.2989,20.2824,42.0556,-11.8777,22.4852,-4.32436,-5.78023,-53.2365,36.4087,-20.5821,-90.9164,122.994,-43.8861,141.524,-40.5106,-40.3365,-21.0109,18.9751,41.5839,-10.4518,19.6059,-5.06915,-1.96724,-56.2395,43.5517,-21.5232,-95.3062,132.562,-42.9082,158.426,-33.4291,-43.7343,-25.9614,19.396,42.1968,-9.50029,22.3978,-6.28684,-0.0363105,-57.0784,50.5302,-19.0556,-101.072,145.756,-40.7984,181.176,-14.0464,-42.2491,-32.467,18.9202,47.9679,-5.79931,22.5988,-10.6351
55.5115,129.903,63.3492,124.595,187.778,-19.4163,103.408,25.3655,1828.13,82.3368,57.677,17.289,-6.91384,26.8781,5.47156,4.57651,0.981619,48.0604,-24.5502,21.5538,80.9038,-96.2329,28.2683,-32.5939,125.634,32.5876,18.614,-10.0099,-18.8334,19.9095,-2.3736,1.67065,3.59065,50.5864,-18.9241,27.8766,89.9253,-89.9353,34.0958,-34.3952,132.143,37.6309,25.3189,-8.81899,-19.1742,20.1207,-6.88608,1.96458,-6.31599,44.3993,-33.6655,14.5494,80.3365,-108.043,24.7365,-41.3554,139.217,30.2871,19.69,-9.9381,-23.2609,17.2607,-4.11297,2.90943,-3.04428,45.3691,-31.5885,19.7322,88.247,-105.815,26.5985,-45.0009,134.259,34.6878,24.3794,-9.95156,-23.1327,23.8549,-7.80144,2.19176,-10.5581,37.2622,-44.1235,9.35711,82.504,-122.617,20.4587,-59.7046,136.827,31.0304,18.426,-10.8054,-26.5688,20.6395,-10.962,4.39846,-8.36229,37.9384,-38.8273,13.1461,85.34,-117.057,20.9485,-55.5187,137.983,30.7776,24.7509,-10.6152,-28.1042,21.4138,-9.08721,4.03178,-4.99012,40.3866,-32.9374,17.5771,81.5936,-104.345,22.6559,-44.1006,139.568,36.8272,25.0352,-9.446,-22.7698,20.8071,-6.85861,1.74225,2.44434,49.3043,-29.3867,23.6998,89.1524,-107.547,28.7701,-34.5649,161.605,47.4073,18.4401,-9.36281,-23.0552,23.4098,-5.36367,5.96268,6.19611,56.7609,-24.1388,31.5102,99.58,-112.539,40.2888,-26.8864,208.933,73.4098,15.5088,-13.9003,-23.3663,31.2426,-2.32283,-0.00136497
37.6565,138.645,13.6415,101.553,217.354,-113.629,98.7946,8.45236,82.3368,1815.51,47.7216,10.4263,-27.0807,30.9532,-0.934007,17.2976,-1.38787,71.5135,-49.2292,24.4182,131.989,-166.619,36.237,-34.4251,32.224,151.518,18.5689,-12.2567,-38.0717,20.9593,-7.72247,11.2528,0.713975,73.5564,-42.0683,28.9735,137.329,-162.281,43.5017,-32.6743,39.2995,161.91,22.9826,-10.3753,-41.2288,26.4749,-12.1733,13.0058,-6.91588,69.9154,-57.5378,19.5697,136.702,-182.936,38.5122,-53.9212,40.2775,164.512,18.9388,-13.1829,-42.1275,24.8223,-10.2049,16.1719,-4.95397,71.2097,-54.5493,22.863,140.501,-180.519,39.855,-42.2663,34.4162,169.255,18.5855,-11.7985,-50.0564,30.0502,-13.4754,15.4839,-10.2496,65.3501,-64.9566,13.0178,141.93,-200.44,37.077,-51.5081,25.2559,174.253,13.7925,-17.4477,-51.8383,30.244,-19.7141,13.9637,-8.49081,65.1252,-60.5612,16.7827,142.45,-195.1,38.6863,-51.2606,31.1424,170.068,16.8374,-15.8054,-51.5367,29.265,-18.1919,13.9598,-6.02025,63.8964,-54.2403,21.2866,132.973,-175.816,37.1303,-47.4237,37.1931,169.452,20.2015,-12.3906,-46.8751,28.2016,-11.2171,13.4656,-0.261962,74.9598,-55.5155,28.1694,144.372,-185.16,40.2082,-48.7579,49.0461,202.119,23.4308,-10.0674,-45.0352,32.2706,-13.6986,23.4202,2.53059,82.8249,-53.2719,34.4984,161.173,-198.763,49.159,-57.6587,70.9475,259.103,35.2233,-7.71836,-49.6944,36.1874,-4.47958,25.9866
