1,35.811,12.0397,3.98194,4.32968
1.4,66.8964,12.6104,7.66744,4.19357
1.8,83.259,12.9247,12.9989,4.15996
2.2,89.9814,12.7,8.7289,3.74155
2.6,92.6845,12.7903,13.0136,4.15819
3,97.1997,11.9677,4.83822,2.29416
3.4,65.8429,11.0666,12.471,3.57526
3.8,56.0468,10.5915,13.7761,3.74202
4.2,42.1042,10.6908,22.5296,4.78817
4.6,60.7215,12.0649,30.1625,5.51777
5,46.5984,9.67615,12.5135,3.5693
5.4,17.2212,8.0538,12.5842,3.55938
5.8,15.7661,7.89424,11.3215,3.37736
6.2,10.6769,7.17192,10.0447,3.18717
6.6,1.74308,6.80749,13.8469,3.73255
7,3.49901,6.21634,8.76774,2.98491
