1,44.6406,15.3977,22.4902,6.94402
1.4,52.3786,13.9533,20.2422,5.94267
1.8,69.9127,15.3939,45.8018,7.25855
2.2,86.3129,14.2128,24.62,5.56216
2.6,73.9975,13.3304,23.6682,5.41886
3,57.1862,13.0869,35.1283,5.96501
3.4,51.5779,12.992,38.9585,6.27114
3.8,38.8493,13.6258,55.3024,7.4708
4.2,53.899,15.2572,72.8951,8.57758
4.6,20.6555,15.8681,100.787,10.0618
5,54.8052,12.7096,38.9728,6.27
5.4,38.2239,10.4882,22.6148,4.77927
5.8,13.4844,9.09785,20.0751,4.50892
6.2,1.35619,8.05598,20.0753,4.50891
6.6,5.16959,9.00946,27.6088,5.28666
7,10.1247,8.24551,17.6208,4.21118
