1,12.4298,22.426,93.9118,11.1026
1.4,57.0944,20.7801,79.6718,9.72507
1.8,61.1346,20.2773,91.8117,10.0057
2.2,83.0509,19.7819,85.1995,9.56947
2.6,58.0406,18.0863,74.4448,8.92195
3,34.7627,16.6065,71.7032,8.4995
3.4,51.0237,17.304,80.5842,9.00211
3.8,56.8552,17.8284,91.8208,9.61922
4.2,13.4935,23.0004,221.975,14.9159
4.6,-10.3788,21.6552,208.058,14.4438
5,45.9678,17.388,100.858,10.0583
5.4,12.0956,13.0434,52.919,7.2901
5.8,24.8596,12.4737,38.9164,6.2745
6.2,9.16474,11.7122,41.498,6.46826
6.6,30.6813,11.5525,32.7588,5.73587
7,12.1377,11.4979,40.2357,6.36988
