1,55.9717,19.5861,64.8566,10.6978
1.4,77.1859,18.1285,66.3711,9.49738
1.8,110.106,17.8383,68.079,8.85387
2.2,111.296,16.8337,56.274,8.05869
2.6,61.7988,14.9641,57.7468,7.96679
3,72.4495,14.9686,60.3533,7.80149
3.4,81.5492,14.4476,51.6279,7.20494
3.8,75.1318,15.0079,64.2122,8.03619
4.2,72.0176,15.8207,79.3924,8.92773
4.6,28.3735,15.4881,97.0982,9.86678
5,3.75506,12.4332,68.0144,8.26766
5.4,8.14412,9.80362,36.49,6.06177
5.8,18.2901,9.58839,30.1905,5.51523
6.2,4.59133,8.46041,27.6939,5.27861
6.6,10.9708,7.56488,17.5783,4.21622
7,4.81375,7.15842,18.9118,4.35528
