1,72.6083,21.1066,62.0262,10.1055
1.4,95.3512,19.2307,57.5996,8.87519
1.8,91.9753,17.7268,59.0254,8.20011
2.2,99.1714,16.5752,46.5526,7.37978
2.6,71.5223,14.03,31.9105,6.02278
3,78.531,13.9962,36.4049,6.06879
3.4,58.5909,14.1262,51.6988,7.20003
3.8,70.6534,14.2679,51.6563,7.20297
4.2,27.5355,15.4506,92.0476,9.60743
4.6,12.4089,15.2246,98.3893,9.92913
5,28.5566,11.4698,41.6115,6.45948
5.4,20.4316,9.47156,26.4451,5.15627
5.8,11.5823,8.51485,22.6856,4.77186
6.2,18.0069,8.12536,17.6632,4.20614
6.6,9.80093,7.09312,15.0955,3.89983
7,6.73541,6.58404,12.5842,3.55939
