1,34.7872,13.4223,12.9928,5.47157
1.4,74.5558,13.3736,7.92229,4.16307
1.8,87.5708,13.5929,15.5088,4.45489
2.2,109.155,13.3434,5.97492,3.02938
2.6,116.736,13.1509,1.94646,2.37267
3,90.4307,12.1606,8.68298,2.99907
3.4,89.332,11.7817,7.50521,2.7653
3.8,81.9148,11.9306,15.0246,3.90891
4.2,45.0558,10.7331,21.3381,4.64681
4.6,44.2272,11.5758,32.7161,5.73958
5,33.0192,9.01306,13.7621,3.74388
5.4,27.7295,9.18452,17.6349,4.2095
5.8,13.1964,7.67388,11.3216,3.37735
6.2,12.2788,6.46358,5.02235,2.25367
6.6,10.2501,5.81922,3.7313,1.9608
7,4.47511,5.05781,2.49705,1.59801
