1,49.2059,15.1011,36.6202,7.86564
1.4,96.9288,15.4615,41.9883,7.34676
1.8,118.298,15.0113,33.7989,6.27982
2.2,113.965,15.265,44.2256,7.01514
2.6,107.558,13.3909,22.8165,5.26216
3,100.451,12.8152,23.6507,4.93263
3.4,92.3457,12.65,27.5946,5.28801
3.8,74.2687,12.7329,38.9446,6.27225
4.2,81.7817,15.7004,78.144,8.85592
4.6,37.3774,15.3322,94.4737,9.74306
5,42.1743,11.4939,41.5266,6.46605
5.4,28.3358,8.93343,22.6571,4.77484
5.8,30.4984,8.34525,16.344,4.06024
6.2,7.92944,6.18159,12.556,3.56335
6.6,6.86844,7.69891,23.92,4.90526
7,-14.7023,6.53687,26.5019,5.15076
