1,46.8703,19.9982,28.7429,7.03867
1.4,53.5327,18.2989,26.6378,6.24669
1.8,74.6112,18.0159,34.0249,6.26179
2.2,80.1191,18.1417,44.0983,7.02421
2.6,85.2469,16.5679,24.6454,5.32794
3,89.0966,15.8632,22.3598,4.80588
3.4,75.9604,15.3783,26.2897,5.17132
3.8,28.7416,14.815,46.6056,6.8434
4.2,37.8722,16.8076,78.1015,8.85832
4.6,34.5771,17.0794,89.5078,9.47585
5,42.1515,13.6399,36.5182,6.05944
5.4,10.9202,11.5471,26.3887,5.16174
5.8,6.25673,11.1291,23.9341,4.90382
6.2,17.6916,10.3243,15.0105,3.91071
6.6,22.1678,10.9597,23.8491,4.91248
7,0.497275,9.88007,21.4089,4.63918
