1,47.1033,20.0131,31.6427,7.69868
1.4,58.0498,18.3308,24.7956,6.39244
1.8,81.3197,17.814,30.7628,6.11731
2.2,124.857,18.0468,23.2438,5.45788
2.6,84.1972,16.7855,28.5925,5.87717
3,81.7356,15.059,13.6344,3.7609
3.4,70.0665,14.8473,22.473,4.79408
3.8,60.6304,14.7598,31.326,5.63982
4.2,45.0222,17.871,91.9769,9.6111
4.6,35.0069,16.5268,78.2147,8.85193
5,40.2436,13.7855,37.7385,6.16619
5.4,21.7592,12.3512,28.8857,5.40345
5.8,20.685,11.9856,23.8209,4.91535
6.2,6.26966,10.0021,14.9962,3.91254
6.6,30.5683,10.4691,12.5417,3.56535
7,7.05078,9.85347,16.3439,4.06024
