1,55.184,22.171,71.5449,10.5014
1.4,67.2431,20.1436,65.5194,9.40886
1.8,84.6313,20.214,85.0308,9.70921
2.2,85.0237,19.8234,88.1786,9.80671
2.6,84.8964,17.4925,53.3778,7.7629
3,68.3692,16.9374,63.7732,8.06346
3.4,28.4112,15.4516,65.0777,8.13881
3.8,52.722,17.3704,86.8978,9.34618
4.2,38.3765,22.5968,200.269,14.1867
4.6,-11.7749,22.5427,229.608,15.1659
5,32.9867,15.3449,73.0084,8.57098
5.4,3.93397,12.1915,43.9102,6.6691
5.8,-0.688756,10.6275,30.1766,5.51649
6.2,32.3664,11.2225,23.835,4.91392
6.6,6.16705,10.6799,33.9789,5.84854
7,9.08377,9.33807,17.5358,4.22126
