1,50.7658,13.61,16.3047,6.6561
1.4,75.1386,12.5154,10.7909,4.9562
1.8,86.0129,12.8237,20.7607,5.21736
2.2,95.8311,13.3727,25.7109,5.68964
2.6,98.9894,12.6692,17.454,4.79078
3,94.6753,11.7391,14.9113,3.92337
3.4,66.8391,11.5567,27.5806,5.28933
3.8,57.9032,10.9808,26.2753,5.17271
4.2,54.4043,12.7243,49.0886,7.0285
4.6,54.0053,12.6579,49.1308,7.0255
5,26.9249,10.1624,35.2556,5.95433
5.4,12.6577,8.5855,27.5945,5.28801
5.8,14.2367,6.78368,12.4992,3.57131
6.2,16.0076,7.2243,15.053,3.90527
6.6,4.00889,5.31472,9.97379,3.19828
7,5.152,6.07957,13.8328,3.73443
