1,56.3037,13.5623,31.7598,6.63329
1.4,97.9797,13.4396,20.6896,5.22417
1.8,76.8188,13.7025,41.6415,6.64983
2.2,99.8042,14.6533,45.4578,6.92676
2.6,89.2007,12.9774,30.7596,5.68982
3,82.9603,12.3801,28.9281,5.39952
3.4,71.4247,12.2767,34.0213,5.84491
3.8,27.9042,12.82,63.0059,7.9537
4.2,47.7056,13.8762,68.0568,8.2651
4.6,33.5943,12.7472,60.5658,7.78786
5,23.9703,10.2078,36.5326,6.05825
5.4,18.0974,8.11978,20.1886,4.49632
5.8,9.97187,7.21698,17.6491,4.20782
6.2,3.80984,7.08851,20.1744,4.49791
6.6,-5.943,6.92613,23.9766,4.89948
7,9.12528,6.07478,11.3499,3.37315
