1,30.2855,11.2096,1.86886,3.976
1.4,63.561,12.1289,7.02833,3.96229
1.8,76.9817,11.7138,4.2165,2.90004
2.2,98.795,12.6887,8.20232,3.46416
2.6,84.8082,12.3085,11.7353,4.00544
3,85.216,11.2774,4.85243,2.29106
3.4,71.7657,11.1562,12.5135,3.56931
3.8,65.3998,10.4293,10.0163,3.19162
4.2,49.772,10.7927,21.338,4.64681
4.6,52.5942,9.9816,12.5134,3.56932
5,27.8094,9.40154,20.1035,4.50577
5.4,19.9138,7.88487,11.3216,3.37736
5.8,15.2666,7.27153,8.76781,2.9849
6.2,12.3785,6.46682,6.21426,2.53228
6.6,16.7526,6.58058,6.28504,2.51827
7,6.8302,6.26536,8.79623,2.98013
