1,62.9047,24.7335,64.6977,9.45242
1.4,64.0917,22.2036,74.2651,9.3465
1.8,85.3245,20.5303,72.0895,8.7696
2.2,80.1954,19.4691,70.6134,8.70957
2.6,81.5619,15.8641,24.9001,5.30398
3,51.3071,16.7623,68.0426,8.26596
3.4,55.9358,15.563,54.224,7.37332
3.8,53.7491,15.6942,61.8427,7.86761
4.2,33.14,17.5198,108.547,10.4227
4.6,36.9066,16.7078,97.1974,9.86175
5,11.3668,12.5187,51.727,7.19806
5.4,5.23558,10.6271,35.2699,5.95313
5.8,19.1951,10.3346,26.5161,5.14938
6.2,-3.41699,9.14105,28.9706,5.39558
6.6,9.04985,9.32774,27.7505,5.27324
7,-0.664834,8.75746,26.502,5.15075
