1,44.9388,11.5019,8.53544,4.66569
1.4,76.4007,11.756,6.79958,3.66103
1.8,77.7359,12.4019,19.6939,4.82047
2.2,92.1017,12.7788,21.028,4.94249
2.6,76.2927,12.2041,22.3746,5.06033
3,66.8779,10.8354,15.0105,3.9107
3.4,78.9483,11.1056,13.7477,3.74581
3.8,71.7659,10.5087,11.2647,3.38576
4.2,46.2266,10.6784,26.3886,5.16175
4.6,46.5619,11.5614,36.5041,6.0606
5,44.0854,9.79794,20.1603,4.49947
5.4,27.2794,8.17868,13.8043,3.73825
5.8,17.7741,7.76418,15.1238,3.8962
6.2,8.6199,6.60356,12.5133,3.56934
6.6,0.535365,6.89769,18.8834,4.35853
7,-0.645395,5.54094,11.3358,3.37526
