1,39.1892,12.383,10.9384,5.42836
1.4,59.3467,12.4689,16.0547,5.18422
1.8,114.488,13.5333,12.3325,4.23929
2.2,95.0534,13.7806,27.8245,5.72572
2.6,78.4036,11.8173,13.1258,4.14467
3,84.4298,11.9316,17.2806,4.25138
3.4,66.175,11.404,21.3522,4.64529
3.8,68.1239,11.4087,21.3239,4.64833
4.2,51.3861,12.2093,40.1787,6.37435
4.6,53.9605,12.9728,49.1168,7.0265
5,27.9849,10.8739,37.7668,6.16389
5.4,23.0695,8.4338,17.5781,4.21624
5.8,18.9342,7.94853,15.0954,3.89984
6.2,16.4831,7.3252,12.5559,3.56336
6.6,-0.65023,5.73634,11.2364,3.38995
7,-0.391644,5.70879,11.2647,3.38576
