1,27.5303,11.4415,20.2971,5.72146
1.4,49.0923,10.7897,12.66,4.49105
1.8,68.997,12.0356,22.064,5.09093
2.2,60.2664,11.5813,23.0572,5.23925
2.6,68.8702,10.7111,10.8276,3.79814
3,70.272,10.9614,17.4649,4.22965
3.4,64.1868,10.3003,13.7477,3.74581
3.8,27.5106,8.98577,20.0754,4.50889
4.2,29.4567,12.5242,57.9271,7.63143
4.6,42.2785,13.8484,69.4187,8.33518
5,26.9919,10.3541,35.2556,5.95433
5.4,17.631,8.03714,18.8268,4.36501
5.8,9.38106,7.5302,18.8976,4.3569
6.2,1.93601,6.33633,15.1096,3.89802
6.6,4.66031,6.43619,15.1097,3.89801
7,-0.807327,4.35632,6.22826,2.52952
