1,34.8654,13.3093,25.3029,5.94183
1.4,67.0512,13.9133,30.777,6.11615
1.8,106.177,14.0315,22.4612,5.05177
2.2,100.09,14.0245,28.9152,5.62966
2.6,109.307,13.1579,15.1962,4.19921
3,83.8262,11.8562,16.2163,4.07592
3.4,67.8639,10.9684,15.0671,3.90347
3.8,60.2261,11.9116,31.5102,5.62347
4.2,49.481,13.2138,54.2525,7.37139
4.6,43.7518,13.6504,64.3538,8.02738
5,58.3544,10.2825,17.6349,4.20951
5.4,33.5712,8.27731,11.3215,3.37736
5.8,17.7554,8.38289,20.1886,4.49632
6.2,14.2523,6.9202,11.2933,3.38154
6.6,16.8848,6.56837,8.82453,2.97538
7,-6.85057,5.73895,15.1096,3.89802
