1,33.5427,11.4402,5.41672,4.45384
1.4,65.6472,12.2435,10.3774,4.46394
1.8,70.1071,11.571,6.84083,3.2919
2.2,81.8532,12.02,9.19686,3.67848
2.6,84.8484,11.5365,5.60656,3.08958
3,79.5655,11.0906,7.29252,2.80349
3.4,77.3747,11.0851,9.97389,3.19826
3.8,87.2483,11.5353,11.2083,3.39409
4.2,65.0663,10.8267,15.0103,3.91073
4.6,41.3176,10.9085,28.8855,5.40346
5,31.786,9.07814,16.3154,4.06375
5.4,19.4961,8.28184,16.3722,4.05675
5.8,11.0246,6.86007,8.79614,2.98015
6.2,8.49834,6.29406,7.51928,2.76275
6.6,12.1066,6.78283,10.0447,3.18717
7,1.13817,5.19103,6.27087,2.52108
