1,55.3445,17.4071,30.9676,6.87882
1.4,85.082,16.2096,26.6507,6.04011
1.8,80.1803,15.0375,26.888,5.58525
2.2,70.4583,15.0975,41.9972,6.81101
2.6,90.3369,14.0036,24.0348,5.14511
3,68.4898,13.1777,30.2332,5.51136
3.4,76.73,13.2454,30.2191,5.51264
3.8,44.2968,12.9555,45.3853,6.74738
4.2,49.1107,13.8214,56.7494,7.54262
4.6,6.34316,13.7747,79.5059,8.92137
5,19.2023,10.526,35.3548,5.94599
5.4,22.2057,8.24061,13.8327,3.73445
5.8,15.4445,8.27983,17.6774,4.20445
6.2,7.72275,7.50748,16.3722,4.05675
6.6,2.77341,7.43337,20.1886,4.49632
7,-1.40873,6.88951,17.6491,4.20782
