1,44.4964,13.8829,16.1131,5.41692
1.4,78.9359,13.3726,7.48257,3.90455
1.8,106.407,13.883,9.79157,3.59674
2.2,79.8705,13.54,22.3898,5.05883
2.6,120.567,13.375,3.3225,2.60363
3,78.2167,12.3396,17.4365,4.233
3.4,79.3069,12.3661,18.8269,4.36501
3.8,74.7694,11.4568,12.6126,3.5554
4.2,57.6761,11.7611,25.2535,5.02528
4.6,21.9133,11.4143,41.569,6.46277
5,36.1232,9.8947,18.9259,4.35365
5.4,30.3575,8.10727,6.27071,2.52111
5.8,11.6754,8.27445,17.6065,4.21288
6.2,20.5348,7.71871,10.0447,3.18717
6.6,10.2055,6.77135,10.0731,3.18271
7,1.73121,6.65561,13.8752,3.72875
