1,53.2277,11.9642,12.4928,4.78142
1.4,43.0301,12.2219,30.89,6.1069
1.8,77.6502,13.1739,32.4909,5.97439
2.2,96.1759,12.5869,17.6369,4.49925
2.6,72.7487,11.5537,19.0839,4.61753
3,78.6261,11.3967,17.422,4.23471
3.4,48.4851,11.0311,28.9564,5.3969
3.8,70.8002,12.2194,32.7729,5.73464
4.2,33.1063,11.9586,49.1876,7.02146
4.6,43.7829,12.2598,47.9391,6.92993
5,37.4803,10.1322,27.708,5.27727
5.4,12.04,7.62058,18.8835,4.35852
5.8,4.64191,6.58899,15.1237,3.8962
6.2,1.36368,6.82908,18.9401,4.35202
6.6,0.444133,6.60398,18.9118,4.35527
7,-3.34358,6.11094,17.6774,4.20445
