1,22.4071,28.0501,42.9494,8.25626
1.4,51.7923,24.7596,25.676,6.51984
1.8,57.4291,23.2195,39.644,6.79837
2.2,99.1126,22.7472,42.183,6.98065
2.6,66.4345,19.7495,23.015,5.24328
3,57.4948,19.2654,38.8169,6.28242
3.4,38.2649,17.7286,35.0714,5.96978
3.8,63.379,18.3004,46.5771,6.84548
4.2,28.4531,19.4929,97.0133,9.87108
4.6,26.3449,19.0727,99.6945,9.99038
5,46.6206,15.9815,42.9167,6.55324
5.4,19.1492,13.3799,22.6431,4.77631
5.8,20.7231,12.6373,11.1514,3.40246
6.2,9.78281,12.2667,23.8633,4.91103
6.6,16.5088,11.3869,16.3296,4.062
7,-5.86786,11.0496,20.0893,4.50735
