1,17.1217,16.7796,29.9052,8.2815
1.4,53.0292,16.4207,36.6466,7.70172
1.8,92.0602,16.0791,35.1074,6.76045
2.2,84.903,16.3145,49.7618,7.66994
2.6,94.9613,14.8356,26.776,5.81655
3,61.6174,13.0964,29.7374,5.55616
3.4,72.5348,13.5815,32.3337,5.77281
3.8,53.5273,13.7605,46.2797,6.86717
4.2,30.6905,17.0291,110.775,10.5572
4.6,44.8321,17.8203,118.493,10.9036
5,36.4149,13.8537,61.7009,7.87661
5.4,12.2294,10.1092,28.829,5.40869
5.8,9.86944,9.40438,22.5722,4.78373
6.2,-1.32953,9.36168,30.1484,5.51905
6.6,8.73079,8.80477,21.3381,4.6468
7,-1.8721,7.63713,17.4506,4.23134
