1,16.2217,12.018,28.765,6.27848
1.4,79.0725,12.445,13.4389,4.40347
1.8,70.5051,13.2109,32.5757,5.96729
2.2,80.7073,12.7329,25.0991,5.28518
2.6,133.675,13.5875,12.7419,3.87774
3,72.8031,11.018,15.0529,3.90528
3.4,67.6242,11.6043,25.1118,5.03935
3.8,70.53,11.299,21.3664,4.64376
4.2,57.5226,12.5944,44.1228,6.65314
4.6,57.7153,12.6626,45.4279,6.74422
5,15.9531,9.39239,31.4818,5.626
5.4,15.3229,8.0475,20.1602,4.49948
5.8,3.58985,6.96791,17.6066,4.21286
6.2,15.3584,6.98246,12.5701,3.56137
6.6,3.42161,5.5349,10.073,3.18273
7,4.26779,4.87448,6.2992,2.51546
