1,49.4599,19.8962,55.8378,9.65182
1.4,62.6118,17.9119,47.3588,8.295
1.8,63.8075,17.7431,67.9228,8.86269
2.2,50.9795,17.9382,85.2706,9.69685
2.6,53.2426,16.1318,59.3944,8.17758
3,84.6641,15.1887,40.9879,6.50757
3.4,34.6534,14.7046,61.4318,7.89367
3.8,49.3001,16.1646,79.251,8.93565
4.2,56.8496,19.794,142.356,11.9586
4.6,51.3685,21.1963,175.185,13.2604
5,37.6211,15.7753,84.3583,9.21085
5.4,16.6186,11.65,38.9727,6.27
5.8,17.4765,11.6094,37.7527,6.16504
6.2,-2.70202,9.64732,30.1198,5.52164
6.6,-0.213792,9.72241,31.4111,5.63227
7,-9.78713,8.94345,28.9423,5.3982
