1,51.1883,13.7781,19.7416,5.54664
1.4,58.029,12.5734,15.8799,4.69045
1.8,68.5385,13.4253,28.9155,5.62964
2.2,81.6952,12.9194,20.1621,4.77166
2.6,98.3376,12.788,14.2172,4.01086
3,74.2767,11.667,16.2164,4.07592
3.4,86.7452,12.1384,17.6349,4.2095
3.8,63.4414,11.4386,22.5864,4.78224
4.2,37.2446,12.4435,47.9391,6.92993
4.6,22.2363,10.2841,32.8295,5.7297
5,23.8054,10.5014,35.3124,5.94956
5.4,13.9124,8.01078,17.6349,4.20951
5.8,-1.23625,7.16587,18.8834,4.35853
6.2,5.71352,6.95292,15.1238,3.8962
6.6,7.30698,6.53616,12.6125,3.55541
7,-3.80353,6.14846,15.1521,3.89257
