1,35.1749,15.0326,35.1424,7.63514
1.4,58.0741,14.1324,29.7182,6.59673
1.8,52.0715,13.8033,40.8927,6.89162
2.2,70.6851,14.4992,44.5249,7.17204
2.6,51.8323,12.6202,32.8046,6.15671
3,60.365,12.3359,31.2976,5.64235
3.4,63.0513,12.2276,30.0209,5.53058
3.8,16.7273,12.1414,52.9615,7.28718
4.2,32.9424,15.4771,91.9343,9.61332
4.6,23.745,16.5701,114.747,10.7266
5,15.4155,11.5317,49.046,7.03154
5.4,8.93179,9.86526,35.2273,5.95671
5.8,-5.35137,7.84174,23.92,4.90526
6.2,14.1304,8.94965,25.1402,5.03654
6.6,8.94146,7.82848,18.8268,4.36501
7,-0.354616,7.10608,17.6065,4.21288
