1,38.74,15.6551,28.2826,7.75271
1.4,50.6592,14.732,33.0852,7.26475
1.8,65.8855,15.386,52.513,7.81841
2.2,70.4332,14.5777,43.2483,7.08445
2.6,45.622,12.7552,34.721,6.4062
3,45.809,12.3675,37.4977,6.18568
3.4,58.3121,12.8206,38.8027,6.28355
3.8,43.3347,13.0975,51.3305,7.22556
4.2,34.896,18.1561,134.837,11.6351
4.6,38.4729,19.7429,165.283,12.8661
5,26.962,13.243,64.2265,8.0353
5.4,13.1016,10.357,37.6959,6.16964
5.8,14.8343,9.02493,23.849,4.91249
6.2,4.81447,8.91295,28.9139,5.40084
6.6,1.15755,8.42184,27.7363,5.27459
7,1.50859,7.51608,20.2028,4.49475
