1,88.7726,21.8488,67.3669,10.932
1.4,83.6827,19.6239,73.7351,10.0257
1.8,86.9097,18.7654,84.1244,9.75577
2.2,140.209,18.3262,59.3665,8.33224
2.6,132.575,16.2877,37.4727,6.58318
3,107.623,15.3251,45.2152,6.75997
3.4,75.0476,14.3251,50.3795,7.11578
3.8,58.3727,15.6167,79.4209,8.92613
4.2,40.1106,16.9731,112.279,10.6055
4.6,40.3403,15.6205,92.0052,9.60963
5,26.4002,11.8212,47.9107,6.93199
5.4,37.1486,9.74207,20.1745,4.49789
5.8,16.2242,9.48098,28.9849,5.39426
6.2,-1.68119,8.70275,32.8012,5.73217
6.6,-2.18957,8.14092,28.999,5.39296
7,5.15615,7.14042,17.6065,4.21287
