1,72.9139,17.3226,52.3777,8.44773
1.4,76.5693,15.6042,42.9514,7.28092
1.8,93.4392,15.5491,46.6371,7.20079
2.2,90.1548,14.9727,44.551,6.99191
2.6,78.0398,12.9779,27.8087,5.5022
3,70.5648,11.8143,22.6573,4.77482
3.4,82.8809,13.165,35.2556,5.95433
3.8,39.8397,12.5784,50.4785,7.10882
4.2,38.9421,14.4657,76.9237,8.78193
4.6,54.7818,13.0116,50.4645,7.1098
5,23.7133,10.4143,36.5323,6.05827
5.4,17.3526,7.79493,16.358,4.05851
5.8,1.9796,7.8789,25.2251,5.0281
6.2,8.12186,7.87166,22.6857,4.77185
6.6,6.43237,6.75457,16.3865,4.055
7,2.56263,6.12091,13.8753,3.72874
