1,69.8771,13.2566,18.1835,5.45876
1.4,34.8572,12.8566,42.381,6.96645
1.8,86.4956,13.5854,31.3,5.86165
2.2,56.1904,14.0361,55.2197,7.64335
2.6,47.8516,12.1154,36.5628,6.2608
3,60.4536,12.4154,37.5825,6.17882
3.4,55.4847,11.6091,31.4392,5.62978
3.8,52.6007,11.3816,31.496,5.62473
4.2,37.0039,15.4659,94.6011,9.73652
4.6,12.2283,16.0035,115.996,10.7859
5,21.4994,11.8569,54.2524,7.37139
5.4,14.8113,9.24052,30.2049,5.51393
5.8,8.0705,8.37086,26.4453,5.15626
6.2,7.23469,8.29932,26.4594,5.15488
6.6,9.53074,8.63612,28.9848,5.39427
7,4.62408,6.88713,17.6491,4.20782
