1,33.3909,24.6467,51.97,8.76485
1.4,58.7225,22.2498,48.6702,7.90221
1.8,106.374,20.4499,30.8059,6.11379
2.2,118.284,19.8793,37.6705,6.56815
2.6,85.6793,17.4954,25.8945,5.44638
3,66.3966,15.6196,20.0184,4.51521
3.4,78.7063,16.2939,35.2556,5.95433
3.8,77.6581,16.0774,40.3347,6.3621
4.2,56.7848,17.013,73.1216,8.56437
4.6,56.3761,16.8445,75.7036,8.7073
5,51.4425,12.9112,25.1826,5.03232
5.4,26.0695,11.1337,18.9259,4.35365
5.8,11.9598,11.4958,31.5101,5.62348
6.2,16.4029,9.88487,17.6206,4.2112
6.6,2.69964,9.34954,22.6714,4.77335
7,6.39605,9.47341,20.132,4.50261
