1,56.6222,14.2756,21.6219,6.63604
1.4,96.7307,14.1981,20.0958,5.51463
1.8,86.8072,14.1504,35.359,6.35621
2.2,99.3206,14.3999,36.8046,6.44058
2.6,105.049,13.1369,19.6519,4.82483
3,72.8527,11.1227,16.1316,4.08631
3.4,110.025,13.1258,22.5722,4.78372
3.8,63.0107,11.6234,28.9849,5.39426
4.2,69.6182,13.8834,55.3735,7.46604
4.6,58.4917,14.4111,69.3617,8.3386
5,24.2639,10.192,35.284,5.95195
5.4,18.9858,8.06665,18.9118,4.35527
5.8,23.3693,8.17664,17.5641,4.21791
6.2,11.569,5.70228,7.53352,2.76017
6.6,2.72349,6.58925,17.6066,4.21287
7,-4.98867,5.75096,16.3723,4.05675
