1,54.4068,19.5983,84.2884,11.0811
1.4,53.1309,15.9749,52.7068,8.42823
1.8,104.344,16.0311,45.5744,7.2742
2.2,99.7395,16.2659,56.1866,7.90599
2.6,112.858,14.8262,33.0177,6.13938
3,108.99,14.4699,36.4335,6.06643
3.4,68.7619,13.0244,37.6818,6.17079
3.8,86.6511,13.9162,41.5123,6.46715
4.2,59.4963,16.2037,90.8841,9.53628
4.6,52.9525,15.6594,85.7767,9.27075
5,28.2211,11.402,41.5548,6.46387
5.4,17.3107,9.73812,30.2333,5.51135
5.8,18.321,8.82482,21.3662,4.64378
6.2,9.58169,7.25567,13.7762,3.74201
6.6,1.58803,7.64833,21.423,4.63766
7,6.35577,6.462,11.3074,3.37945
