1,60.4423,27.9893,43.8989,8.35115
1.4,62.3772,24.7833,36.898,7.17559
1.8,79.8783,23.2709,47.8011,7.2947
2.2,117.017,21.8794,32.4922,6.18203
2.6,73.0865,19.1608,24.4052,5.35042
3,93.7929,18.8907,29.9785,5.53442
3.4,49.9428,17.041,32.6595,5.74451
3.8,64.1894,16.6736,31.4678,5.62724
4.2,41.6765,18.5051,84.5423,9.20086
4.6,31.3616,17.6306,83.2372,9.13431
5,40.1053,14.9726,44.0517,6.65848
5.4,15.9558,12.4952,25.2109,5.02951
5.8,11.3981,12.0357,22.6004,4.78077
6.2,-5.72989,11.4848,32.7444,5.73712
6.6,6.66842,9.66815,13.8186,3.73633
7,9.60968,10.2227,17.6207,4.21119
