1,74.4172,18.306,12.4389,5.28835
1.4,57.123,16.7735,22.2801,5.54546
1.8,73.1955,16.2207,23.1005,5.23511
2.2,74.729,15.482,20.5178,4.99384
2.6,67.712,14.3986,16.1612,4.38106
3,47.6576,13.3725,19.962,4.52145
3.4,57.332,13.2237,20.1034,4.50578
3.8,50.2066,12.8148,22.5156,4.78964
4.2,58.9697,13.9714,36.5327,6.05825
4.6,67.3208,13.8931,35.1848,5.96027
5,8.04649,10.4953,26.4169,5.159
5.4,30.6853,10.3743,14.9961,3.91255
5.8,14.7377,9.24144,11.2931,3.38157
6.2,-4.81223,8.99272,23.9624,4.90093
6.6,-2.45877,6.96734,10.0589,3.18495
7,-9.62619,6.90937,11.3074,3.37945
