1,32.7089,12.5457,21.2021,5.41339
1.4,46.8142,12.3324,20.2769,5.0179
1.8,78.3537,12.6378,16.643,4.32571
2.2,74.8311,13.5323,33.1145,5.92198
2.6,56.4872,11.3659,18.1041,4.44703
3,55.7695,11.2428,20.1177,4.5042
3.4,43.401,11.1687,26.4452,5.15627
3.8,34.8316,11.464,36.4899,6.06178
4.2,57.0271,14.4569,65.6448,8.1039
4.6,15.03,12.8485,65.6023,8.10652
5,22.835,10.2564,32.8153,5.73094
5.4,19.6621,8.85887,21.3946,4.64072
5.8,2.90211,7.8292,21.3662,4.64377
6.2,2.08846,6.77998,15.1237,3.8962
6.6,14.4483,7.04131,12.6126,3.5554
7,4.74164,7.15949,17.6774,4.20445
