1,32.7979,13.5273,23.6743,6.28167
1.4,53.2634,12.6223,17.1724,5.07528
1.8,61.8425,12.6753,21.7378,5.12287
2.2,71.5937,13.9611,38.152,6.53139
2.6,79.6108,12.7352,20.83,4.96248
3,51.8441,12.3581,35.0715,5.96977
3.4,67.7315,11.6033,20.0186,4.51519
3.8,41.1403,10.9153,26.3745,5.16312
4.2,34.3649,14.6269,78.1299,8.85672
4.6,4.14299,14.4904,92.1184,9.60374
5,13.95,10.8768,42.8034,6.56188
5.4,11.4687,8.76765,22.558,4.78521
5.8,9.68544,8.14859,18.8976,4.3569
6.2,7.13435,8.65577,25.2251,5.0281
6.6,18.1264,6.93339,7.47694,2.7704
7,7.21869,6.70247,11.2932,3.38156
