1,40.5481,14.6062,19.0462,5.37916
1.4,89.8615,15.324,20.6471,5.22824
1.8,84.7597,15.0433,31.2991,5.86173
2.2,77.7869,14.5235,32.7321,5.95417
2.6,80.4406,12.8642,12.9258,3.85396
3,81.0977,12.378,12.4709,3.57527
3.4,39.5552,11.8557,30.2474,5.51007
3.8,41.5333,11.3456,25.1258,5.03797
4.2,32.0436,12.8879,50.4361,7.1118
4.6,44.434,12.8672,45.4562,6.74212
5,21.6599,10.5097,31.5102,5.62347
5.4,8.80161,9.01415,23.9625,4.90092
5.8,7.53862,8.15587,17.649,4.20783
6.2,16.3862,7.45936,10.0872,3.18049
6.6,13.9011,7.49748,12.5701,3.56137
7,-5.45385,6.12227,12.6126,3.5554
