1,55.1562,15.2081,36.7605,7.69432
1.4,97.4847,15.5849,42.7953,7.29162
1.8,64.8763,14.6862,55.8019,7.76942
2.2,96.0712,14.4382,39.4012,6.62836
2.6,99.2579,13.5281,29.1708,5.60691
3,78.3275,12.8769,34.0214,5.8449
3.4,79.2624,12.2856,27.6796,5.27996
3.8,33.9504,11.5853,42.8459,6.55864
4.2,60.1756,14.3545,65.5457,8.11001
4.6,37.6058,14.783,84.5283,9.20162
5,21.8446,10.4066,37.8093,6.16045
5.4,15.4737,8.28149,21.4371,4.63614
5.8,7.67507,7.64634,20.1319,4.50262
6.2,11.4679,6.96852,13.8753,3.72874
6.6,2.52715,7.18629,20.1178,4.50419
7,1.48254,6.67214,17.6774,4.20445
