0.00126089,0.00336237,0.00557663,0.00826245,0.00918507,0.00964638,0.00792415,0.00660176,0.00439774,0.00237826,0.00133265,0.000748333,0.000307534,0.000215274,0.000205023,0.000194772,0.000184521,0.000153767,0.000164018,7.1758e-05,0.000133265,0.000164018,0.000112763,0.000112763,4.10046e-05,7.1758e-05,0.000102511,7.1758e-05,8.20092e-05,0.000123014,0.000102511,4.10046e-05,5.12557e-05,7.1758e-05,8.20092e-05,0.000133265,7.1758e-05,3.07534e-05,5.12557e-05,0.000123014,7.1758e-05,5.12557e-05,5.12557e-05,8.20092e-05,0.000112763,3.07534e-05,5.12557e-05,7.1758e-05,6.15069e-05,0.000143516,4.10046e-05,6.15069e-05,5.12557e-05,0.000112763,8.20092e-05,5.12557e-05,7.1758e-05,8.20092e-05,9.22603e-05,6.15069e-05,0.000102511,6.15069e-05,8.20092e-05,4.10046e-05,5.12557e-05,1.02511e-05,7.1758e-05,7.1758e-05,7.1758e-05,7.1758e-05,4.10046e-05,4.10046e-05,4.10046e-05,4.10046e-05,3.07534e-05,2.05023e-05,2.05023e-05,6.15069e-05,5.12557e-05,4.10046e-05,0.000102511,4.10046e-05
0,0,2.05023e-05,0.00035879,0.00172219,0.00390569,0.00636598,0.00844697,0.0102102,0.00908255,0.00804717,0.00582266,0.00431573,0.00256278,0.00111737,0.000768836,0.000461302,0.000225525,0.000205023,0.000205023,0.000153767,0.000133265,0.000205023,0.000143516,0.000205023,0.000143516,0.000112763,0.000123014,0.000133265,7.1758e-05,0.000123014,7.1758e-05,0.000143516,0.000143516,0.000123014,0.000184521,9.22603e-05,0.000102511,8.20092e-05,7.1758e-05,8.20092e-05,0.000112763,0.000123014,4.10046e-05,9.22603e-05,0.000102511,5.12557e-05,6.15069e-05,9.22603e-05,0.000102511,7.1758e-05,6.15069e-05,0.000102511,0.000133265,0.000112763,5.12557e-05,4.10046e-05,7.1758e-05,9.22603e-05,7.1758e-05,8.20092e-05,5.12557e-05,5.12557e-05,9.22603e-05,0.000102511,0.000112763,8.20092e-05,5.12557e-05,7.1758e-05,7.1758e-05,7.1758e-05,4.10046e-05,6.15069e-05,3.07534e-05,7.1758e-05,5.12557e-05,3.07534e-05,5.12557e-05,5.12557e-05,8.20092e-05,2.05023e-05,0.000112763
0,0,0,0,0,1.02511e-05,1.02511e-05,0.000461302,0.00195797,0.00461303,0.00639673,0.00874426,0.0090313,0.00924657,0.00719632,0.0057304,0.00348539,0.00201947,0.00116863,0.000645822,0.000461302,0.000205023,0.000287032,0.000256279,0.000287032,0.000174269,0.000133265,0.000205023,8.20092e-05,0.000174269,0.000143516,0.000153767,0.000174269,0.000174269,0.000143516,9.22603e-05,0.000143516,0.000102511,5.12557e-05,0.000133265,0.000112763,4.10046e-05,0.000112763,0.000133265,0.000112763,3.07534e-05,6.15069e-05,9.22603e-05,7.1758e-05,4.10046e-05,7.1758e-05,0.000102511,6.15069e-05,7.1758e-05,8.20092e-05,6.15069e-05,6.15069e-05,9.22603e-05,7.1758e-05,5.12557e-05,8.20092e-05,9.22603e-05,9.22603e-05,0.000112763,9.22603e-05,7.1758e-05,6.15069e-05,8.20092e-05,5.12557e-05,6.15069e-05,3.07534e-05,7.1758e-05,8.20092e-05,6.15069e-05,3.07534e-05,7.1758e-05,7.1758e-05,7.1758e-05,6.15069e-05,8.20092e-05,7.1758e-05,0.000133265
0,0,0,0,0,0,0,0,0,0,0.000123014,0.000645822,0.00235776,0.00431573,0.00677602,0.0086725,0.00944135,0.00796516,0.0070323,0.00498206,0.00351614,0.00192721,0.000994361,0.000686827,0.000430548,0.000276781,0.000235776,0.000184521,0.000307534,0.000143516,0.000205023,0.000235776,0.000164018,0.000112763,9.22603e-05,0.000174269,0.000123014,0.000164018,0.000164018,0.000143516,0.000112763,0.000164018,6.15069e-05,6.15069e-05,0.000102511,0.000123014,9.22603e-05,0.000133265,0.000123014,7.1758e-05,9.22603e-05,0.000102511,0.000102511,9.22603e-05,0.000112763,8.20092e-05,8.20092e-05,4.10046e-05,0.000102511,8.20092e-05,0.000123014,4.10046e-05,6.15069e-05,8.20092e-05,8.20092e-05,6.15069e-05,6.15069e-05,5.12557e-05,8.20092e-05,5.12557e-05,9.22603e-05,5.12557e-05,0.000112763,9.22603e-05,5.12557e-05,6.15069e-05,6.15069e-05,7.1758e-05,0.000112763,6.15069e-05,7.1758e-05,4.10046e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133265,0.00110712,0.00252178,0.00475654,0.00738084,0.00902104,0.00888778,0.00835471,0.00707331,0.00484879,0.00306509,0.00194772,0.00109687,0.00053306,0.000410046,0.000440799,0.000235776,0.000205023,0.000246027,0.000184521,0.000174269,0.000215274,0.000194772,0.000153767,0.000225525,0.000133265,0.000235776,0.000143516,0.000102511,0.000102511,0.000143516,0.000143516,0.000153767,7.1758e-05,0.000153767,0.000153767,0.000153767,0.000164018,0.000102511,0.000123014,8.20092e-05,0.000215274,0.000123014,6.15069e-05,6.15069e-05,7.1758e-05,0.000153767,9.22603e-05,5.12557e-05,0.000112763,9.22603e-05,0.000102511,5.12557e-05,6.15069e-05,8.20092e-05,0.000102511,0.000133265,7.1758e-05,6.15069e-05,6.15069e-05,3.07534e-05,6.15069e-05,9.22603e-05,9.22603e-05,7.1758e-05,4.10046e-05,6.15069e-05,7.1758e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07534e-05,0.000246027,0.00099436,0.00296258,0.0048693,0.00736034,0.00863149,0.0082932,0.00807792,0.00648898,0.00450025,0.00308559,0.00227575,0.000953356,0.000697078,0.000338288,0.000348539,0.000317785,0.000317785,0.000256279,0.000164018,0.000256279,0.000184521,9.22603e-05,0.000235776,0.000276781,0.000205023,0.000112763,0.000153767,0.000133265,0.000143516,0.000123014,0.000123014,0.000102511,0.000184521,0.000112763,0.000133265,8.20092e-05,8.20092e-05,0.000102511,0.000143516,0.000174269,7.1758e-05,0.000164018,8.20092e-05,4.10046e-05,0.000102511,3.07534e-05,6.15069e-05,7.1758e-05,0.000102511,0.000123014,9.22603e-05,0.000112763,0.000102511,9.22603e-05,6.15069e-05,7.1758e-05,6.15069e-05,9.22603e-05,0.000112763,5.12557e-05,9.22603e-05,4.10046e-05,0.000112763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05023e-05,6.15069e-05,0.000379292,0.00141466,0.00293182,0.00503332,0.00700154,0.00839571,0.00806767,0.00694003,0.00610969,0.00424397,0.0027473,0.00189646,0.000912352,0.000727831,0.00045105,0.000399795,0.000235776,0.000307534,0.000276781,0.000235776,0.000225525,0.000143516,0.000205023,0.000164018,0.000102511,0.000194772,0.000164018,0.000143516,9.22603e-05,0.000164018,0.000153767,0.000133265,8.20092e-05,0.000143516,0.000153767,9.22603e-05,7.1758e-05,9.22603e-05,0.000112763,0.000133265,0.000102511,8.20092e-05,0.000102511,0.000102511,0.000123014,0.000153767,0.000123014,6.15069e-05,8.20092e-05,8.20092e-05,8.20092e-05,9.22603e-05,0.000123014,0.000102511,9.22603e-05,6.15069e-05,0.000123014,6.15069e-05,9.22603e-05,2.05023e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02511e-05,8.20092e-05,0.000543311,0.00183495,0.00356739,0.0052896,0.00698104,0.00836496,0.00762686,0.00721681,0.00560738,0.00423372,0.00259354,0.00168119,0.00110712,0.000748334,0.000430548,0.000399795,0.000287032,0.000338288,0.000307534,0.000287032,0.000174269,0.000153767,0.000174269,0.000153767,0.000174269,0.00026653,0.000153767,0.000123014,0.000102511,0.000164018,0.000184521,0.000164018,0.000143516,0.000112763,0.000112763,5.12557e-05,9.22603e-05,0.000112763,0.000112763,0.000143516,8.20092e-05,9.22603e-05,0.000112763,0.000133265,7.1758e-05,0.000143516,0.000112763,0.000102511,0.000153767,0.000102511,0.000112763,0.000123014,0.000102511,0.000123014,5.12557e-05,4.10046e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02511e-05,0.000112763,0.000676575,0.00153767,0.0036084,0.00540236,0.00696053,0.00773963,0.0079139,0.00735008,0.00531009,0.00373141,0.00256278,0.00146591,0.000912352,0.000748334,0.000522808,0.000328037,0.000420297,0.000328037,0.000225525,0.000225525,0.000235776,0.000184521,0.000235776,0.000184521,0.000133265,0.000246027,0.000205023,0.000112763,0.000143516,0.000174269,0.000102511,0.000153767,0.000123014,0.000164018,0.000112763,7.1758e-05,0.000112763,0.000143516,0.000102511,0.000112763,7.1758e-05,6.15069e-05,0.000102511,0.000133265,0.000133265,0.000133265,0.000123014,9.22603e-05,4.10046e-05,6.15069e-05,0.000102511,0.000112763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02511e-05,3.07534e-05,0.000133265,0.000656073,0.00199897,0.00365966,0.00578165,0.0071348,0.00729882,0.00755511,0.00679652,0.00481803,0.0036494,0.00257304,0.00167094,0.000994361,0.000635571,0.000563813,0.000399795,0.000317785,0.000235776,0.000328037,0.000194772,0.00026653,0.000174269,0.000194772,0.000194772,0.000164018,0.000225525,0.000174269,0.000184521,0.000164018,0.000164018,7.1758e-05,0.000153767,0.000133265,0.000164018,0.000123014,0.000133265,0.000153767,0.000174269,0.000123014,0.000133265,9.22603e-05,0.000112763,0.000184521,8.20092e-05,0.000153767,0.000112763,0.000123014,8.20092e-05
