0.53000,0.00100,474.3299
0.53000,0.00127,473.6707
0.53000,0.00161,472.8362
0.53000,0.00204,471.7805
0.53000,0.00259,470.4460
0.53000,0.00329,468.7609
0.53000,0.00418,466.6359
0.53000,0.00530,463.9611
0.53000,0.00672,460.6019
0.53000,0.00853,456.3957
0.53000,0.01083,451.1496
0.53000,0.01374,444.6406
0.53000,0.01743,436.6211
0.53000,0.02212,426.8352
0.53000,0.02807,415.0534
0.53000,0.03562,401.1429
0.53000,0.04520,385.1980
0.53000,0.05736,367.7809
0.53000,0.07279,350.3567
0.53000,0.09237,336.0796
0.53000,0.11721,331.2236
0.53000,0.14874,347.8214
0.53000,0.18874,408.6422
0.53000,0.23950,556.8823
0.53000,0.30392,875.8481
0.53000,0.38566,1531.2777
0.53000,0.48939,2869.5638
0.53000,0.62102,5671.0560
0.53000,0.78805,11911.6576
0.53000,1.00000,27808.8007
0.56224,0.00100,474.7457
0.56224,0.00127,474.1985
0.56224,0.00161,473.5063
0.56224,0.00204,472.6313
0.56224,0.00259,471.5264
0.56224,0.00329,470.1332
0.56224,0.00418,468.3794
0.56224,0.00530,466.1770
0.56224,0.00672,463.4192
0.56224,0.00853,459.9796
0.56224,0.01083,455.7118
0.56224,0.01374,450.4531
0.56224,0.01743,444.0347
0.56224,0.02212,436.3039
0.56224,0.02807,427.1684
0.56224,0.03562,416.6788
0.56224,0.04520,405.1787
0.56224,0.05736,393.5740
0.56224,0.07279,383.8130
0.56224,0.09237,379.7464
0.56224,0.11721,388.6795
0.56224,0.14874,424.2255
0.56224,0.18874,511.6768
0.56224,0.23950,698.4596
0.56224,0.30392,1075.4122
0.56224,0.38566,1822.7309
0.56224,0.48939,3317.3851
0.56224,0.62102,6413.4147
0.56224,0.78805,13301.2822
0.56224,1.00000,31061.6234
0.59643,0.00100,475.4018
0.59643,0.00127,475.0313
0.59643,0.00161,474.5633
0.59643,0.00204,473.9729
0.59643,0.00259,473.2295
0.59643,0.00329,472.2953
0.59643,0.00418,471.1246
0.59643,0.00530,469.6631
0.59643,0.00672,467.8470
0.59643,0.00853,465.6049
0.59643,0.01083,462.8607
0.59643,0.01374,459.5421
0.59643,0.01743,455.5963
0.59643,0.02212,451.0208
0.59643,0.02807,445.9182
0.59643,0.03562,440.5937
0.59643,0.04520,435.7267
0.59643,0.05736,432.6708
0.59643,0.07279,433.9802
0.59643,0.09237,444.3412
0.59643,0.11721,472.2424
0.59643,0.14874,533.0296
0.59643,0.18874,654.6480
0.59643,0.23950,888.8280
0.59643,0.30392,1333.9311
0.59643,0.38566,2184.6117
0.59643,0.48939,3849.1783
0.59643,0.62102,7261.0682
0.59643,0.78805,14860.1904
0.59643,1.00000,34826.9019
0.63271,0.00100,476.2067
0.63271,0.00127,476.0526
0.63271,0.00161,475.8593
0.63271,0.00204,475.6175
0.63271,0.00259,475.3164
0.63271,0.00329,474.9435
0.63271,0.00418,474.4850
0.63271,0.00530,473.9271
0.63271,0.00672,473.2577
0.63271,0.00853,472.4706
0.63271,0.01083,471.5726
0.63271,0.01374,470.5965
0.63271,0.01743,469.6230
0.63271,0.02212,468.8188
0.63271,0.02807,468.5014
0.63271,0.03562,469.2489
0.63271,0.04520,472.0874
0.63271,0.05736,478.8122
0.63271,0.07279,492.5415
0.63271,0.09237,518.6863
0.63271,0.11721,566.6764
0.63271,0.14874,653.1041
0.63271,0.18874,807.6251
0.63271,0.23950,1084.4706
0.63271,0.30392,1586.0592
0.63271,0.38566,2514.7223
0.63271,0.48939,4296.4387
0.63271,0.62102,7915.4202
0.63271,0.78805,15999.9898
0.63271,1.00000,37724.2606
0.67119,0.00100,477.0413
0.67119,0.00127,477.1115
0.67119,0.00161,477.2027
0.67119,0.00204,477.3218
0.67119,0.00259,477.4782
0.67119,0.00329,477.6855
0.67119,0.00418,477.9625
0.67119,0.00530,478.3367
0.67119,0.00672,478.8481
0.67119,0.00853,479.5562
0.67119,0.01083,480.5505
0.67119,0.01374,481.9672
0.67119,0.01743,484.0166
0.67119,0.02212,487.0266
0.67119,0.02807,491.5139
0.67119,0.03562,498.3011
0.67119,0.04520,508.7107
0.67119,0.05736,524.8909
0.67119,0.07279,550.3707
0.67119,0.09237,591.0194
0.67119,0.11721,656.7448
0.67119,0.14874,764.5724
0.67119,0.18874,944.4211
0.67119,0.23950,1250.3892
0.67119,0.30392,1784.0189
0.67119,0.38566,2745.6923
0.67119,0.48939,4559.1987
0.67119,0.62102,8215.2981
0.67119,0.78805,16421.6585
0.67119,1.00000,39043.3534
0.71202,0.00100,477.7703
0.71202,0.00127,478.0363
0.71202,0.00161,478.3757
0.71202,0.00204,478.8095
0.71202,0.00259,479.3648
0.71202,0.00329,480.0774
0.71202,0.00418,480.9944
0.71202,0.00530,482.1787
0.71202,0.00672,483.7147
0.71202,0.00853,485.7176
0.71202,0.01083,488.3462
0.71202,0.01374,491.8229
0.71202,0.01743,496.4636
0.71202,0.02212,502.7251
0.71202,0.02807,511.2787
0.71202,0.03562,523.1284
0.71202,0.04520,539.8033
0.71202,0.05736,563.6736
0.71202,0.07279,598.4828
0.71202,0.09237,650.2602
0.71202,0.11721,728.9234
0.71202,0.14874,851.1776
0.71202,0.18874,1045.9504
