1.267478892711803828e+90,9.589746376057012085e+89,5.878699009064125559e+89,4.567687100678061986e+89,3.527386398841787167e+89,2.647964630418311952e+89,2.015089769492884625e+89,1.629620066924083157e+89,1.368318788241297631e+89,1.141185797328935731e+89,9.319687570864674476e+88,7.635442565278258153e+88,6.365642455145848208e+88,5.352137208197639220e+88,4.415034869600747050e+88,3.548546131004950552e+88,2.807904423176544230e+88,2.123514197981986807e+88,1.556706914330526582e+88,1.134751607368813033e+88,8.562756536940086038e+87,6.436424096522008020e+87,3.982256768586853744e+87,1.846152843102504279e+87,1.935705031370596149e+86,-9.971327135896116010e+86,-1.716747143692679113e+87,-2.238387525902413538e+87,-2.549151185051258636e+87,-2.688750915445759612e+87,-2.725267093216517361e+87,-2.749945143140332290e+87,-2.877794569528932642e+87,-3.027318928911327085e+87,-3.186870544944478730e+87,-3.311370121735990849e+87,-3.347487131986269245e+87,-3.323427911962071525e+87,-3.252757403130701495e+87,-3.082910979509094234e+87,-2.880284105054754405e+87,-2.658173350649201442e+87,-2.420297952223868522e+87,-2.209674733305439976e+87,-2.045331090790443258e+87,-1.926418608520714399e+87,-1.847437443836281741e+87,-1.792937261627498742e+87,-1.738065309525601754e+87,-1.673256408968842462e+87,-1.590163808347472659e+87,-1.485116132014803509e+87,-1.359662417898201964e+87,-1.228442441831869590e+87,-1.089284897057413004e+87,-9.535399484650066275e+86,-8.384719923210745912e+86,-7.131369836868098028e+86,-5.952877934036951104e+86,-4.801112941371582531e+86
9.589746376057029046e+89,7.267611190887061295e+89,4.483609941934352092e+89,3.521465953015285410e+89,2.749321834940328122e+89,2.080794003888450405e+89,1.592449894050896530e+89,1.292507694709074405e+89,1.087716930943751530e+89,9.095423542584934884e+88,7.454297279787975482e+88,6.130167129142580313e+88,5.128640711343199004e+88,4.326100528336374068e+88,3.581987363710683514e+88,2.891932901763267025e+88,2.300801240115610373e+88,1.754453941237304084e+88,1.300981159741457921e+88,9.612957777798992903e+87,7.343325732738196953e+87,5.610408293256412380e+87,3.620975908898270526e+87,1.890590400899740844e+87,5.421807254413554085e+86,-4.410095246117697030e+86,-1.048316880088474296e+87,-1.495835569683137377e+87,-1.770888833491883191e+87,-1.906134849391728714e+87,-1.955912343008113729e+87,-1.991410691406419135e+87,-2.104951293562974332e+87,-2.233307094818674117e+87,-2.369206343938191823e+87,-2.477611051623162689e+87,-2.516574864045003477e+87,-2.508640210944009351e+87,-2.462087357785610557e+87,-2.338509415119793774e+87,-2.188237237172180321e+87,-2.021373419307435576e+87,-1.841340699715267104e+87,-1.681569374573237477e+87,-1.556885602101329393e+87,-1.467015299309072789e+87,-1.407750234064131824e+87,-1.367329095631522569e+87,-1.326510086881723715e+87,-1.277935623453866925e+87,-1.215130774965503074e+87,-1.135207545551906304e+87,-1.039422258447675829e+87,-9.390538658309558036e+86,-8.324271516647324125e+86,-7.283833028004568069e+86,-6.401695378803395053e+86,-5.441421514273427915e+86,-4.539296924486382742e+86,-3.658561440149185906e+86
5.878699009064147044e+89,4.483609941934362269e+89,2.853798977404257043e+89,2.368656973098913705e+89,1.932034284497452833e+89,1.475876577449008687e+89,1.122752181602336611e+89,9.112170470775394673e+88,7.699674509137121948e+88,6.471206006293300091e+88,5.342180790087743199e+88,4.427202016702852391e+88,3.730621194695378153e+88,3.167914305940041448e+88,2.642865670645751550e+88,2.152751139690283756e+88,1.731238426449363689e+88,1.342091747784432888e+88,1.017964925226080169e+88,7.721632538120925544e+87,6.039362742605440211e+87,4.755759291014274940e+87,3.296473779434913004e+87,2.028261826580571638e+87,1.025548651890243393e+87,2.771913278979318862e+86,-2.048851250200230631e+86,-5.710544301649787594e+86,-8.085520549175128373e+86,-9.419719730373585706e+86,-1.009836772915486642e+87,-1.059701449377806861e+87,-1.157247728114207471e+87,-1.261454562278720575e+87,-1.370783386284791487e+87,-1.462047435509177096e+87,-1.506644880682048839e+87,-1.520164311865400600e+87,-1.504034401300882558e+87,-1.437180546199729967e+87,-1.350541815117223877e+87,-1.250422235195676451e+87,-1.140000353998222551e+87,-1.041433253640180981e+87,-9.646204779576782746e+86,-9.100467342218402221e+86,-8.750549106363730708e+86,-8.522891636383782203e+86,-8.290934466438684891e+86,-8.007592326243730917e+86,-7.629653249605074101e+86,-7.137023072771064995e+86,-6.539045287940643427e+86,-5.908264905903178731e+86,-5.233842492893770112e+86,-4.574848072173627388e+86,-4.015514603873002269e+86,-3.407428393669137024e+86,-2.837471279172041393e+86,-2.282542026226524398e+86
4.567687100678050678e+89,3.521465953015285976e+89,2.368656973098915967e+89,2.149854035695503153e+89,1.860113134806489408e+89,1.422395297072435541e+89,1.059124887548648163e+89,8.534651458375521607e+88,7.233880518559265215e+88,6.106098051408177389e+88,5.074440378860646168e+88,4.235043375814741617e+88,3.591895389026969630e+88,3.068321657381642797e+88,2.576739862033691350e+88,2.114913044297988674e+88,1.716544741377136425e+88,1.349690169742958204e+88,1.043453815596703528e+88,8.086906251198851792e+87,6.446692906002402313e+87,5.196489621951578369e+87,3.786180269328927068e+87,2.560801776477712487e+87,1.579467692747399559e+87,8.323830810701867070e+86,3.340639616306380984e+86,-5.358310853940789839e+85,-3.150878668900062984e+86,-4.747278580113154059e+86,-5.685188633786615096e+86,-6.379407895746068155e+86,-7.441312086206677881e+86,-8.530352897053049892e+86,-9.669256593022255066e+86,-1.065797440705930908e+87,-1.124094515884790850e+87,-1.155670507919319941e+87,-1.157380949726292946e+87,-1.115698017870324606e+87,-1.054694796658665201e+87,-9.794234364710927239e+86,-8.935864828732362685e+86,-8.163673729890783345e+86,-7.564161940872439536e+86,-7.148543160130975763e+86,-6.895351789197496713e+86,-6.745639241108549211e+86,-6.590632751455115379e+86,-6.391601952294384699e+86,-6.110435345488702789e+86,-5.728467326966143976e+86,-5.254938408799171386e+86,-4.749957369318421809e+86,-4.204456491158469454e+86,-3.670167327362414872e+86,-3.215799339493964554e+86,-2.722538692676693880e+86,-2.261580763498370046e+86,-1.814359458114159785e+86
3.527386398841787167e+89,2.749321834940350738e+89,1.932034284497450006e+89,1.860113134806478665e+89,1.674568147630245468e+89,1.302892998676876337e+89,9.780789355595044871e+88,7.937302691866989956e+88,6.768274355625721467e+88,5.752023890233299311e+88,4.822762234071653971e+88,4.061032437086324213e+88,3.470635275042804437e+88,2.984247301327432956e+88,2.524917833283701620e+88,2.090770173364486983e+88,1.714422370438903337e+88,1.367767588928959704e+88,1.076897651423739135e+88,8.507020766071352239e+87,6.885371883788095732e+87,5.649075267130159624e+87,4.268810361416792434e+87,3.071028136714710006e+87,2.097799074627904958e+87,1.340707482980903019e+87,8.185609902352453380e+86,4.037596895499166972e+86,1.145097093068143158e+86,-7.364209646862132244e+85,-1.947122669948510360e+86,-2.854262729958118299e+86,-4.044374787511765481e+86,-5.221653137724548323e+86,-6.438323748854251097e+86,-7.519213563422451835e+86,-8.231626253952661635e+86,-8.707960450154100680e+86,-8.878820044543636782e+86,-8.671992152042885904e+86,-8.274134512404011748e+86,-7.724999693903223722e+86,-7.066761081813400943e+86,-6.466925215757701451e+86,-6.002063533635029932e+86,-5.688923809705932506e+86,-5.509746556652653320e+86,-5.417661866710992774e+86,-5.318511119545417164e+86,-5.179840957017972564e+86,-4.968534477257468145e+86,-4.667464441851695268e+86,-4.285857147968292201e+86,-3.874498971074037523e+86,-3.425672239273223436e+86,-2.985170183312952965e+86,-2.609985901164353008e+86,-2.203553633450079398e+86,-1.825124230096570316e+86,-1.459607981050214899e+86
2.647964630418318171e+89,2.080794003888447296e+89,1.475876577449012080e+89,1.422395297072428473e+89,1.302892998676884818e+89,1.067472137405029686e+89,8.492988801051840314e+88,7.107847689116156730e+88,6.134614924365024188e+88,5.274959804450191305e+88,4.481492790992629221e+88,3.821441183096611423e+88,3.298976116346021029e+88,2.860000754268523959e+88,2.443035195519701189e+88,2.046478430665006189e+88,1.699723287532628631e+88,1.378849128938245836e+88,1.106832978111367065e+88,8.908557584956150239e+87,7.304686512219940809e+87,6.079633239358702902e+87,4.731808435579168549e+87,3.565384423345615451e+87,2.600363565654560543e+87,1.830072790068332211e+87,1.280033990830942084e+87,8.342769665210096918e+86,5.138025488985177439e+86,2.937325670558410831e+86,1.422112631744916546e+86,2.675284089270494029e+85,-1.101927654935447076e+86,-2.413224113046697488e+86,-3.739646237632080010e+86,-4.927846517232536069e+86,-5.764818556936356265e+86,-6.388455004799509221e+86,-6.697847078864972448e+86,-6.677024080669923627e+86,-6.467594417286970437e+86,-6.098763863474637864e+86,-5.617674548964481201e+86,-5.168713168643798410e+86,-4.819402593438517750e+86,-4.591348010038346769e+86,-4.469395169248773895e+86,-4.417763567488967637e+86,-4.356104457056422486e+86,-4.256860075741411574e+86,-4.092946161740939048e+86,-3.849370366811871788e+86,-3.535336869900411381e+86,-3.194361145485542032e+86,-2.819819285561835976e+86,-2.451916974625278336e+86,-2.138481895363749668e+86,-1.800004062977231190e+86,-1.486190399794070310e+86,-1.184729775353033082e+86
2.015089769492884342e+89,1.592449894050891725e+89,1.122752181602331664e+89,1.059124887548648728e+89,9.780789355595036390e+88,8.492988801051838900e+88,7.192162780822418857e+88,6.210067453201499996e+88,5.428627806333794712e+88,4.721666428800872306e+88,4.058971175129006789e+88,3.498700406762782357e+88,3.045599863818511008e+88,2.657712960046133011e+88,2.287744416141226399e+88,1.934278800401074261e+88,1.622774463523457857e+88,1.333147350772674831e+88,1.085293213551690781e+88,8.849930652227015335e+87,7.319680913599621409e+87,6.148534781279784466e+87,4.874346469279451810e+87,3.773941183150775979e+87,2.850489282497472495e+87,2.098927597166802624e+87,1.549043252207165593e+87,1.097501413354414812e+87,7.663394010446829507e+86,5.312439140945821718e+86,3.630999370266404875e+86,2.333365276417211951e+86,8.688976347623634647e+85,-5.071083760547742501e+85,-1.876717305460819091e+86,-3.105727912251220385e+86,-4.000946286642794302e+86,-4.703000068890244597e+86,-5.094508589388980856e+86,-5.197969780290832000e+86,-5.121440912412203468e+86,-4.885711519409220816e+86,-4.539651239675487888e+86,-4.206884793305084294e+86,-3.946920818872456485e+86,-3.783588152863212682e+86,-3.703445582678235976e+86,-3.679410899504665011e+86,-3.642781171773619223e+86,-3.569897678743219310e+86,-3.439126899362064193e+86,-3.237493202365878312e+86,-2.974057943974916722e+86,-2.686519193014743489e+86,-2.369137219585883547e+86,-2.057178575007154757e+86,-1.791358522469940355e+86,-1.504890843797400483e+86,-1.240053357304326178e+86,-9.866111458706759577e+85
1.629620066924076089e+89,1.292507694709057443e+89,9.112170470775391846e+88,8.534651458375551290e+88,7.937302691866991369e+88,7.107847689116216096e+88,6.210067453201497169e+88,5.472916161489931868e+88,4.852759953914523751e+88,4.266734530351536757e+88,3.700150145284277058e+88,3.213698121778692566e+88,2.814491809099825878e+88,2.468334994560392893e+88,2.137228681054070390e+88,1.819888581896501920e+88,1.538383246134689088e+88,1.275471313793305882e+88,1.048678871891593618e+88,8.628979136143527129e+87,7.179582772282594148e+87,6.068318539391942663e+87,4.868406783967860472e+87,3.833359626432561415e+87,2.955329370110570151e+87,2.230558142205342626e+87,1.691320836209574006e+87,1.244672508252510298e+87,9.126717592945678335e+86,6.718229750459013161e+86,4.954038770508911676e+86,3.576878416294136409e+86,2.059975773352144243e+86,6.494438229217477587e+85,-7.379365176686201969e+85,-1.981114309494963841e+86,-2.901625705394413839e+86,-3.642470230254898264e+86,-4.078955074453868295e+86,-4.257856363712993373e+86,-4.265784756528722692e+86,-4.117545444155619873e+86,-3.862193614744613278e+86,-3.608241002093635869e+86,-3.409866250227738735e+86,-3.291512225054040959e+86,-3.240347109764053077e+86,-3.235165840024758813e+86,-3.214885513182596176e+86,-3.158348705163142936e+86,-3.048019133868820046e+86,-2.872306479138585670e+86,-2.640348713384967756e+86,-2.386160244384905898e+86,-2.104554017722113194e+86,-1.827501678486347444e+86,-1.591297898792713472e+86,-1.336762060565483168e+86,-1.101546533913331426e+86,-8.766478701750251682e+85
1.368318788241302720e+89,1.087716930943752378e+89,7.699674509137099332e+88,7.233880518559279350e+88,6.768274355625734188e+88,6.134614924365045390e+88,5.428627806333789058e+88,4.852759953914531525e+88,4.364188749651008071e+88,3.875952121804363444e+88,3.385861408374921753e+88,2.958854422712794643e+88,2.604542926620684575e+88,2.294168253713243650e+88,1.996312882358957758e+88,1.709869929282368125e+88,1.454282657181999768e+88,1.214616088268140840e+88,1.006457762264937026e+88,8.340746630554979303e+87,6.973580986407625250e+87,5.923803365359002676e+87,4.796371234593471818e+87,3.824336199403104551e+87,2.992353409769692418e+87,2.297762028783822115e+87,1.774171434908246484e+87,1.337597393401426774e+87,1.009647024912761415e+87,7.677801179168371012e+86,5.874320520826874048e+86,4.451944533311440677e+86,2.908011265238746033e+86,1.481635167066147481e+86,9.117184691117133693e+84,-1.152586293668357917e+86,-2.083368285587343577e+86,-2.845198153300799812e+86,-3.309890527772894379e+86,-3.542073395531808743e+86,-3.612229896345153462e+86,-3.530487806485378751e+86,-3.345418634767313144e+86,-3.153263273832630650e+86,-3.004156301626059769e+86,-2.922416795636112083e+86,-2.895386744063369730e+86,-2.906387969019125075e+86,-2.899966225474941357e+86,-2.856898301283218447e+86,-2.762916040982428479e+86,-2.607414041913016494e+86,-2.399710902117536847e+86,-2.171018663449506246e+86,-1.916566099853253998e+86,-1.665847861609509598e+86,-1.451842073376051920e+86,-1.220905423999924309e+86,-1.007265702626210435e+86,-8.027936981088324044e+85
1.141185797328936014e+89,9.095423542584947606e+88,6.471206006293252032e+88,6.106098051408181630e+88,5.752023890233285883e+88,5.274959804450187064e+88,4.721666428800863118e+88,4.266734530351512021e+88,3.875952121804343655e+88,3.471254638665415177e+88,3.057126368956048535e+88,2.690322894230798755e+88,2.379551130062859462e+88,2.103111496473107559e+88,1.837622824823867603e+88,1.582025554400303132e+88,1.352932590226372540e+88,1.137456461330049032e+88,9.492262909332848252e+87,7.919286653874095667e+87,6.654790781348880544e+87,5.682813090555521576e+87,4.642435878396934601e+87,3.745141160638268533e+87,2.971157560580040169e+87,2.318742996518242393e+87,1.821131225782965880e+87,1.403611502886976425e+87,1.086807513676568341e+87,8.495882186466125685e+86,6.698142124413009490e+86,5.266694607486451215e+86,3.733740273701828918e+86,2.324326897773236516e+86,9.584727249594054402e+85,-2.642017479548242042e+85,-1.191335123449463330e+86,-1.963014893483206463e+86,-2.448897717558040264e+86,-2.730677431304733809e+86,-2.861456267917413461e+86,-2.847011243335312969e+86,-2.734722006889503808e+86,-2.607849972136116502e+86,-2.512176385553910385e+86,-2.471320864884502699e+86,-2.472930009154908755e+86,-2.504913896230874327e+86,-2.517444659622842077e+86,-2.493632137052988162e+86,-2.422130012260923141e+86,-2.293059439337880200e+86,-2.115926308471233962e+86,-1.918588244025373342e+86,-1.696769102581012699e+86,-1.477417752005000488e+86,-1.289575562704004365e+86,-1.086206815526366138e+86,-8.976481178083461506e+85,-7.167616825080934590e+85
9.319687570864647620e+88,7.454297279787958520e+88,5.342180790087711396e+88,5.074440378860595283e+88,4.822762234071596725e+88,4.481492790992582576e+88,4.058971175128950250e+88,3.700150145284233947e+88,3.385861408374877935e+88,3.057126368956008958e+88,2.721347292368482643e+88,2.416985903267494200e+88,2.148836881183032442e+88,1.904429104163418821e+88,1.670669773667445135e+88,1.446335737791725172e+88,1.244453505826905994e+88,1.053921137724706101e+88,8.864057316389920569e+87,7.451113167921033143e+87,6.299580202171290233e+87,5.413682121144861759e+87,4.467614544357617948e+87,3.650765823194316024e+87,2.940548000891000281e+87,2.336014663680121173e+87,1.868999053830600352e+87,1.474329008958510706e+87,1.171385089372006283e+87,9.406887612977236258e+86,7.627281574512183921e+86,6.195232650480224378e+86,4.684147347348045283e+86,3.300820797468318877e+86,1.966117507096678591e+86,7.678185958971758927e+85,-1.565318002342355064e+85,-9.405882766475919101e+85,-1.450933437527473341e+86,-1.788703045527243680e+86,-1.987382287564457679e+86,-2.048248525866581633e+86,-2.017424995011110729e+86,-1.964283916329036919e+86,-1.930138554530186067e+86,-1.937678977488809683e+86,-1.974821830956036268e+86,-2.034468142617948351e+86,-2.072364613710584063e+86,-2.074307131272914864e+86,-2.031769611792386713e+86,-1.935337111505591483e+86,-1.794860920292085717e+86,-1.634404173996420344e+86,-1.450245779038261583e+86,-1.266817097226282596e+86,-1.108681332336899642e+86,-9.363631350532062512e+85,-7.759145146357634787e+85,-6.212962024699976753e+85
