0.00010000,0.00100,49.3921
0.00010000,0.00106,49.3922
0.00010000,0.00112,49.3923
0.00010000,0.00118,49.3924
0.00010000,0.00125,49.3925
0.00010000,0.00132,49.3927
0.00010000,0.00140,49.3928
0.00010000,0.00148,49.3929
0.00010000,0.00157,49.3931
0.00010000,0.00166,49.3932
0.00010000,0.00175,49.3934
0.00010000,0.00186,49.3935
0.00010000,0.00196,49.3937
0.00010000,0.00208,49.3939
0.00010000,0.00220,49.3941
0.00010000,0.00232,49.3943
0.00010000,0.00246,49.3945
0.00010000,0.00260,49.3948
0.00010000,0.00275,49.3950
0.00010000,0.00291,49.3953
0.00010000,0.00308,49.3956
0.00010000,0.00325,49.3959
0.00010000,0.00344,49.3963
0.00010000,0.00364,49.3966
0.00010000,0.00385,49.3970
0.00010000,0.00407,49.3974
0.00010000,0.00431,49.3979
0.00010000,0.00456,49.3983
0.00010000,0.00482,49.3988
0.00010000,0.00510,49.3994
0.00010000,0.00539,49.3999
0.00010000,0.00571,49.4006
0.00010000,0.00603,49.4012
0.00010000,0.00638,49.4019
0.00010000,0.00675,49.4027
0.00010000,0.00714,49.4035
0.00010000,0.00756,49.4044
0.00010000,0.00799,49.4053
0.00010000,0.00845,49.4064
0.00010000,0.00894,49.4074
0.00010000,0.00946,49.4086
0.00010000,0.01001,49.4099
0.00010000,0.01058,49.4113
0.00010000,0.01119,49.4128
0.00010000,0.01184,49.4144
0.00010000,0.01253,49.4161
0.00010000,0.01325,49.4180
0.00010000,0.01402,49.4201
0.00010000,0.01482,49.4223
0.00010000,0.01568,49.4247
0.00010000,0.01659,49.4273
0.00010000,0.01755,49.4302
0.00010000,0.01856,49.4333
0.00010000,0.01963,49.4366
0.00010000,0.02077,49.4403
0.00010000,0.02197,49.4443
0.00010000,0.02324,49.4487
0.00010000,0.02458,49.4535
0.00010000,0.02600,49.4587
0.00010000,0.02750,49.4645
0.00010000,0.02909,49.4708
0.00010000,0.03077,49.4777
0.00010000,0.03255,49.4852
0.00010000,0.03443,49.4936
0.00010000,0.03642,49.5027
0.00010000,0.03852,49.5127
0.00010000,0.04075,49.5238
0.00010000,0.04310,49.5360
0.00010000,0.04559,49.5495
0.00010000,0.04823,49.5643
0.00010000,0.05102,49.5807
0.00010000,0.05396,49.5988
0.00010000,0.05708,49.6189
0.00010000,0.06038,49.6411
0.00010000,0.06387,49.6657
0.00010000,0.06756,49.6929
0.00010000,0.07146,49.7232
0.00010000,0.07559,49.7567
0.00010000,0.07996,49.7940
0.00010000,0.08458,49.8355
0.00010000,0.08947,49.8816
0.00010000,0.09464,49.9330
0.00010000,0.10010,49.9902
0.00010000,0.10589,50.0540
0.00010000,0.11201,50.1252
0.00010000,0.11848,50.2047
0.00010000,0.12532,50.2935
0.00010000,0.13256,50.3929
0.00010000,0.14022,50.5040
0.00010000,0.14833,50.6285
0.00010000,0.15690,50.7681
0.00010000,0.16596,50.9247
0.00010000,0.17555,51.1005
0.00010000,0.18570,51.2980
0.00010000,0.19643,51.5202
0.00010000,0.20777,51.7704
0.00010000,0.21978,52.0524
0.00010000,0.23248,52.3706
0.00010000,0.24591,52.7300
0.00010000,0.26012,53.1364
0.00010000,0.27515,53.5967
0.00010000,0.29105,54.1186
0.00010000,0.30787,54.7114
0.00010000,0.32566,55.3857
0.00010000,0.34447,56.1542
0.00010000,0.36438,57.0316
0.00010000,0.38543,58.0356
0.00010000,0.40770,59.1872
0.00010000,0.43126,60.5117
0.00010000,0.45618,62.0396
0.00010000,0.48253,63.8082
0.00010000,0.51042,65.8633
0.00010000,0.53991,68.2625
0.00010000,0.57110,71.0782
0.00010000,0.60410,74.4038
0.00010000,0.63901,78.3622
0.00010000,0.67593,83.1188
0.00010000,0.71499,88.9047
0.00010000,0.75630,96.0569
0.00010000,0.80000,105.0978
0.00010634,0.00100,49.3920
0.00010634,0.00106,49.3921
0.00010634,0.00112,49.3922
0.00010634,0.00118,49.3923
0.00010634,0.00125,49.3924
0.00010634,0.00132,49.3925
0.00010634,0.00140,49.3926
0.00010634,0.00148,49.3927
0.00010634,0.00157,49.3929
0.00010634,0.00166,49.3930
0.00010634,0.00175,49.3931
0.00010634,0.00186,49.3933
0.00010634,0.00196,49.3935
0.00010634,0.00208,49.3936
0.00010634,0.00220,49.3938
0.00010634,0.00232,49.3940
0.00010634,0.00246,49.3942
0.00010634,0.00260,49.3945
0.00010634,0.00275,49.3947
0.00010634,0.00291,49.3950
0.00010634,0.00308,49.3952
0.00010634,0.00325,49.3955
0.00010634,0.00344,49.3958
0.00010634,0.00364,49.3962
0.00010634,0.00385,49.3965
0.00010634,0.00407,49.3969
0.00010634,0.00431,49.3973
0.00010634,0.00456,49.3977
0.00010634,0.00482,49.3982
0.00010634,0.00510,49.3987
0.00010634,0.00539,49.3992
0.00010634,0.00571,49.3998
0.00010634,0.00603,49.4004
0.00010634,0.00638,49.4011
0.00010634,0.00675,49.4018
0.00010634,0.00714,49.4026
0.00010634,0.00756,49.4034
0.00010634,0.00799,49.4043
0.00010634,0.00845,49.4052
0.00010634,0.00894,49.4063
0.00010634,0.00946,49.4074
0.00010634,0.01001,49.4086
0.00010634,0.01058,49.4098
0.00010634,0.01119,49.4112
0.00010634,0.01184,49.4128
0.00010634,0.01253,49.4144
0.00010634,0.01325,49.4162
0.00010634,0.01402,49.4181
0.00010634,0.01482,49.4202
0.00010634,0.01568,49.4224
0.00010634,0.01659,49.4249
0.00010634,0.01755,49.4276
0.00010634,0.01856,49.4305
0.00010634,0.01963,49.4337
0.00010634,0.02077,49.4372
0.00010634,0.02197,49.4410
0.00010634,0.02324,49.4451
0.00010634,0.02458,49.4496
0.00010634,0.02600,49.4546
0.00010634,0.02750,49.4600
0.00010634,0.02909,49.4660
0.00010634,0.03077,49.4725
0.00010634,0.03255,49.4797
0.00010634,0.03443,49.4876
0.00010634,0.03642,49.4963
0.00010634,0.03852,49.5058
0.00010634,0.04075,49.5164
0.00010634,0.04310,49.5280
0.00010634,0.04559,49.5408
0.00010634,0.04823,49.5549
0.00010634,0.05102,49.5706
0.00010634,0.05396,49.5879
0.00010634,0.05708,49.6070
0.00010634,0.06038,49.6282
0.00010634,0.06387,49.6517
0.00010634,0.06756,49.6778
0.00010634,0.07146,49.7067
0.00010634,0.07559,49.7388
0.00010634,0.07996,49.7745
0.00010634,0.08458,49.8142
0.00010634,0.08947,49.8584
0.00010634,0.09464,49.9077
0.00010634,0.10010,49.9625
0.00010634,0.10589,50.0238
0.00010634,0.11201,50.0921
